"","CBJMD00700","CBJMD01400","CBJMD02800","CBJMD04200","CBJMD04201","CBJMD04202","CBJMD04203","CHCFD00700","CHCFD01400","CHCFD02800","CHCFD04200","CHCFD05601","CHCFD05602","CHCFD05603","DGYFD06201","DGYFD06202","DGYFD06203","DGYMD06201","DGYMD06202","DGYMD06203","DHCFD07801","DHCFD07802","DHCFD07803","DHCMD07801","DHCMD07802","DHCMD07803","DHKFD23501","DHKFD23502","DHKFD23503","DSLFD04101","DSLFD04102","DSLFD04103","DSLMD04101","DSLMD04102","DSLMD04103","DSTFD04001","DSTFD04002","DSTFD04003","DSTMD04001","DSTMD04002","DSTMD04003","HBJMD00700","HBJMD01400","HBJMD02800","HBJMD04200","HBJMD04201","HBJMD04202","HBJMD04203","HHCFD00700","HHCFD01400","HHCFD02800","HHCFD04200","HHCFD05601","HHCFD05602","HHCFD05603","LBJMD00700","LBJMD01400","LBJMD02800","LBJMD04200","LBJMD04201","LBJMD04202","LBJMD04203","LHCFD00700","LHCFD01400","LHCFD02800","LHCFD04200","LHCFD05601","LHCFD05602","LHCFD05603","MBJMD00700","MBJMD01400","MBJMD02800","MBJMD04200","MBJMD04201","MBJMD04202","MBJMD04203","MHCFD00700","MHCFD01400","MHCFD02800","MHCFD04200","MHCFD05601","MHCFD05602","MHCFD05603","NBJMD00100","NBJMD00700","NBJMD01400","NBJMD02800","NBJMD04200","NBJMD04201","NBJMD04202","NBJMD04203","NHCFD00100","NHCFD00700","NHCFD01400","NHCFD02800","NHCFD04200","NHCFD05601","NHCFD05602","NHCFD05603"
"Aequorivita",1.709613e-06,0,1.873978e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0927e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aeriscardovia",0,0,0,0,0,0,0,0,0,1.193051e-07,1.101512e-06,0,7.224417e-08,0,0,0,1.415674e-07,0,0,0,0,0,0,0,0,0,0,0,0,2.185307e-07,0,0,0,0,0,0,0,9.090204e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.426495e-07,6.254025e-08,2.071416e-07,0,0,0,0,0,0,0,0,0,0,2.158626e-06,5.991766e-07,0,0,0,0,0,0,0,0,0,0,0,0,3.703629e-07,0,1.699682e-07,6.510498e-08,0,0,0,2.81551e-06,0,0,0,0,0,0,0,0,0,0,0,0
"Aerococcus",3.230405e-06,0,0,1.024831e-05,7.299953e-06,9.682419e-06,4.941356e-06,5.976859e-05,8.201284e-06,1.339248e-05,7.330166e-06,1.576457e-05,5.764514e-05,7.49581e-06,0.0001131066,0.0002146394,0.0002365686,0.0006049897,0.003449346,5.77804e-05,0.0001831641,1.674655e-05,0.0002163184,0.0002016385,0.000412608,0.003141644,3.41696e-06,1.636516e-05,1.367628e-05,6.906927e-06,9.77045e-06,3.821363e-06,5.25399e-06,5.772176e-06,2.926014e-05,0.003298594,0.0001041529,3.658874e-05,1.403325e-05,0.000194684,2.345696e-05,0,0,7.716694e-06,9.581766e-06,1.876953e-05,1.848051e-05,0,2.819228e-05,3.119533e-06,2.310825e-06,6.621137e-07,1.720387e-06,7.318706e-06,4.09418e-06,0,0,2.39808e-06,1.081287e-05,6.66514e-06,8.045717e-06,1.552952e-05,5.975986e-06,2.514754e-06,2.907628e-06,1.226297e-06,1.754899e-06,8.682907e-07,7.085368e-06,0,0,4.792978e-06,9.711846e-06,6.173915e-06,1.87522e-05,4.796295e-06,1.037608e-05,1.603749e-05,3.233898e-06,1.616234e-06,4.905672e-06,2.776141e-05,4.541229e-06,0,0,0,0,1.735801e-05,0,0,4.208672e-06,1.591601e-06,1.297829e-05,4.383553e-05,9.101438e-06,5.040395e-06,5.301311e-07,2.752594e-05,5.967631e-05
"Aeromicrobium",0,0,8.177357e-06,2.523304e-06,6.711473e-07,5.567873e-06,0,1.298559e-06,0,2.583779e-07,8.873308e-08,1.592215e-07,1.73149e-07,0,8.583304e-07,1.367807e-05,4.023458e-06,1.423794e-06,1.438633e-06,2.700385e-06,2.218509e-06,2.301543e-06,1.271997e-06,2.03746e-07,6.918581e-07,7.41972e-07,4.877656e-08,4.607824e-08,7.425609e-08,4.71764e-07,1.111186e-06,4.724892e-07,1.616568e-07,8.769571e-07,1.368615e-06,4.776388e-06,3.139473e-07,2.70096e-06,1.70144e-07,4.334482e-07,1.907619e-07,0,0,1.010166e-06,1.187571e-06,5.298782e-07,6.139506e-07,0,0,1.847381e-07,1.782696e-07,8.123207e-08,0,0,0,0,0,0,5.253085e-06,0,5.76048e-07,6.743282e-07,0,0,0,9.48751e-08,0,0,0,0,0,1.670002e-05,3.049502e-07,0,0,0,7.853853e-07,1.055681e-07,8.432655e-08,5.155754e-08,9.214237e-08,0,0,0,0,0,0,1.505711e-06,0,0,1.03775e-06,0,0,3.441785e-07,2.7967e-05,3.356908e-08,0,2.741768e-07,0
"Aeromonas",2.22993e-06,3.355472e-06,5.107688e-06,1.456361e-05,3.140634e-06,1.579825e-05,8.439265e-07,2.513871e-05,4.000474e-06,1.104095e-06,3.504737e-06,7.572451e-06,2.543323e-05,2.341854e-05,1.618743e-06,1.954525e-06,4.540823e-06,7.364897e-06,4.991022e-06,1.010899e-06,1.283319e-06,9.442652e-06,3.012186e-06,1.314822e-06,8.245696e-06,5.560177e-06,2.108579e-06,7.18027e-07,1.780955e-06,2.879981e-07,1.196636e-06,3.445325e-07,1.408168e-07,1.796283e-06,7.681778e-08,6.064217e-06,1.05056e-07,1.911555e-06,1.315876e-05,3.934013e-07,1.780456e-07,0,1.076391e-05,7.971462e-07,3.501878e-05,2.481417e-06,7.851262e-06,0,0,4.875837e-06,1.64867e-06,2.578004e-06,5.105018e-06,4.203747e-08,7.100136e-08,2.151487e-06,0,1.643353e-05,4.429833e-07,1.795332e-05,8.127121e-07,1.281194e-05,3.335863e-06,5.764209e-07,1.22925e-05,1.885201e-06,1.26532e-05,5.966392e-06,6.699838e-06,5.659601e-06,0,3.191421e-06,1.296377e-06,5.157002e-06,2.271528e-05,8.316976e-05,3.317435e-06,1.616575e-06,3.001672e-06,1.262378e-06,1.748113e-06,1.31361e-06,8.156831e-08,0,0,2.232775e-06,8.601665e-06,1.589178e-06,1.825689e-05,1.139698e-05,0.006008605,1.059531e-06,8.174679e-05,5.8403e-07,3.930652e-06,2.404906e-06,3.884686e-07,2.56408e-05,5.011394e-07
"Aestuariimicrobium",0,0,0,0,0,0,0,0,0,0,0,0,5.080397e-08,4.908755e-07,3.633378e-07,3.823716e-07,1.633637e-06,8.287914e-07,0,2.249962e-07,1.879563e-06,0,1.123501e-06,0,1.43272e-07,3.819428e-07,0,1.18945e-06,1.166914e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.667725e-08,0,0,0,0,0,3.270218e-07,6.428437e-07,6.479191e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.141724e-07,1.523985e-06,0,0,0
"Afipia",1.672727e-05,2.898624e-06,0.0002158735,0.001799509,3.480536e-05,0.0002318857,5.972628e-06,0.0003284857,0.00370548,0.0003452798,7.589334e-06,0.0001037362,0.0002178968,0.0004236965,4.009492e-06,2.177185e-06,1.557267e-05,2.107801e-06,2.522589e-05,1.059847e-05,1.442409e-06,1.528883e-05,7.91402e-06,1.450085e-05,7.489246e-06,2.287777e-06,9.744615e-06,2.642262e-06,6.107199e-05,1.195841e-06,7.735716e-06,9.004338e-07,3.479049e-06,2.282577e-05,3.461539e-08,1.561033e-05,2.853673e-06,3.159833e-05,3.847217e-06,5.344703e-06,1.417828e-06,7.139021e-06,0,3.164449e-05,1.652573e-05,3.123802e-05,2.880422e-05,2.266293e-05,0.0002138714,0.0004370072,0.0001802281,8.906094e-06,9.734934e-05,5.339931e-07,6.544036e-07,2.35639e-06,0,7.071685e-06,0.0007071874,0.0001190011,2.434454e-05,6.306172e-05,0.0004364003,0.0008598622,4.015254e-05,1.245849e-05,0.0002344826,0.000237901,0.0001049575,5.156965e-06,2.542588e-06,1.245727e-05,4.847536e-05,5.447466e-05,6.305598e-06,0.0004083226,0.0003911544,0.0005325523,1.528966e-05,2.357947e-05,6.609354e-05,1.828603e-06,7.914868e-07,0.0002066214,4.490305e-06,1.666719e-06,3.924697e-05,0.0004732376,0.0001008839,1.278399e-05,0.0002001408,7.502878e-06,4.580494e-06,7.639824e-05,0.0002770926,0.0001100348,1.894146e-05,0.001224057,1.117858e-06
"Aggregatibacter",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.450552e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Agreia",0,0,0,2.899668e-07,0,1.31303e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.28944e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.439173e-07,0,1.456528e-07,0,0,0,0,0,0,0,0,0,0,1.039563e-07,0,0,0,0,0,1.023153e-07,0,0,0,0,0,0,0,0,0,1.40756e-07,0,0,0,0,0,0,0,0,0,0,0
"Agrobacterium",7.957932e-05,0,0.0001967909,0.0003980661,4.616953e-05,0.001412861,7.473679e-07,0.0006533779,0.001044649,0.005343551,5.847777e-05,1.195303e-05,1.496259e-05,0.0001129703,4.351222e-06,6.422342e-06,1.76336e-05,1.728676e-05,2.845756e-06,4.179388e-06,1.810835e-06,2.119843e-07,1.910548e-06,1.06964e-06,5.003021e-06,4.019484e-06,4.306237e-07,9.727943e-07,3.182868e-06,2.10854e-05,1.714e-06,1.808559e-06,1.769505e-05,6.485363e-05,1.444316e-06,2.348226e-05,1.225609e-06,6.067513e-05,2.099538e-06,4.890935e-07,1.348429e-06,0,0,2.621069e-05,9.588101e-05,5.241799e-05,0.0005172792,0,0.0001415805,0.008637535,0.00415693,5.930965e-05,7.084825e-05,2.245038e-05,6.423104e-06,1.034964e-06,0,1.69692e-05,0.000116016,0.0002212639,5.018849e-05,0.0003115,0.008537096,9.736962e-05,7.304117e-05,8.516569e-05,2.962585e-05,3.281598e-05,5.083035e-05,0,1.183063e-05,0.0002247372,2.610326e-05,6.544916e-05,1.319298e-05,0.001951584,0.0006140294,0.0001624842,0.0001681325,0.0001010407,3.618787e-05,0.000205653,1.053829e-05,0.0008538602,0,1.441794e-06,0.000205262,0.0001867215,4.020112e-05,8.826453e-05,0.0002450711,2.535177e-05,1.954558e-05,0.002713764,0.00161193,0.001883038,5.373357e-06,2.064375e-05,3.412703e-05
"Agrococcus",0,0,0,1.580772e-07,0,3.946283e-07,0,0,2.218208e-07,7.326343e-08,0,0,7.996714e-08,0,8.062662e-06,1.159762e-05,4.87648e-06,1.962639e-05,1.341633e-05,3.243094e-07,1.037328e-05,4.928735e-07,3.841463e-06,2.18103e-06,6.763385e-06,9.271743e-06,0,4.087926e-07,1.195362e-07,0,0,0,0,0,0,1.903387e-06,0,6.471854e-07,0,0,0,0,0,0,0,0,0,0,0,5.430894e-07,1.648496e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,1.288542e-07,0,0,5.521668e-08,0,0,0,0,0,0,0,0,8.050281e-07,1.702707e-06,0,0,0,0,0,0,0,0,0,3.25416e-07,0,0,0,0,0,2.293573e-07,0,1.400829e-07,0,0,3.400255e-07
"Agromyces",0,0,3.555373e-06,2.701406e-06,0,1.358872e-06,0,0,1.457792e-07,4.306194e-07,3.663533e-07,0,2.122504e-07,2.308006e-07,4.013384e-07,4.562858e-06,5.27493e-06,8.462858e-07,5.739789e-07,1.539756e-07,6.925472e-07,0,6.814029e-07,2.140224e-07,1.269528e-06,1.027656e-06,0,3.627865e-07,3.437942e-07,1.489582e-07,0,0,0,4.110296e-07,5.591717e-08,1.821178e-06,0,7.754156e-08,0,0,0,0,0,0,1.583168e-06,0,0,0,6.551211e-07,6.83802e-07,2.697337e-07,7.269928e-08,0,0,1.347966e-07,0,0,5.427276e-08,4.866389e-07,0,1.197892e-07,0,9.576029e-07,5.942377e-07,0,2.313633e-07,4.873899e-08,0,0,0,0,0,1.046703e-07,0,0,1.06561e-06,1.731395e-06,2.805612e-06,0,2.18336e-07,0,3.330858e-07,0,0,0,0,2.425505e-05,1.06095e-06,0,0,3.725232e-07,0,4.700681e-08,1.128358e-06,1.674347e-06,1.431192e-06,0,0,1.788503e-07
"Akkermansia",9.189409e-07,4.385499e-05,7.393167e-05,0.0001314692,2.982349e-06,6.491795e-05,3.129347e-07,0,0,5.408701e-07,1.475007e-07,1.423095e-07,2.262429e-07,4.106898e-07,7.680816e-08,3.694569e-08,1.889615e-06,1.10954e-07,0,1.529305e-07,3.184312e-07,2.144173e-06,2.54609e-07,5.293377e-07,4.007621e-07,3.978485e-06,0,1.019214e-07,0,1.985127e-06,8.02326e-07,1.711791e-07,1.54923e-06,1.215148e-05,2.397759e-07,1.913785e-07,6.493882e-08,3.015281e-07,1.11495e-07,0,7.832608e-08,3.781213e-07,6.976329e-06,3.626715e-05,3.19923e-05,9.649889e-06,6.190522e-06,0,3.644901e-07,1.406849e-07,8.793925e-07,1.024296e-07,3.976673e-08,1.328879e-07,0,0,1.328962e-05,1.235449e-05,4.196402e-05,4.589558e-05,1.243272e-06,1.09331e-05,0,5.531502e-07,6.729223e-07,1.91651e-06,2.714863e-07,1.240744e-07,1.113706e-07,0,9.774047e-06,2.663271e-05,2.050832e-05,7.568732e-06,5.184181e-06,7.039364e-05,6.90446e-08,6.45375e-07,5.447558e-07,3.162706e-07,1.780981e-07,8.421798e-08,0,0.0002554832,1.001696e-05,3.781417e-05,2.287802e-05,0.001914302,6.284897e-05,0,0.000224261,0,1.554416e-06,9.449916e-08,5.059995e-07,8.755179e-08,0,1.833385e-06,4.11071e-07
"Alcaligenes",3.853896e-06,0,4.36655e-06,1.498723e-05,3.241937e-08,1.057859e-06,2.920182e-06,1.429903e-06,7.669274e-07,3.019338e-07,2.029256e-06,5.688898e-06,2.58689e-07,9.168249e-07,2.855673e-07,1.144153e-06,7.510828e-05,1.096924e-07,0,2.711061e-06,7.046419e-07,0,0,8.003963e-08,3.147527e-06,1.163026e-06,0,3.466246e-08,6.44542e-06,7.326332e-07,0,0,6.184806e-08,1.357489e-07,2.708416e-07,0.0002063148,3.225579e-08,1.527008e-05,1.54396e-07,0,0,0,0,7.606157e-07,0.004765203,2.731149e-05,1.296698e-05,0,2.157547e-06,0,1.257068e-06,8.587526e-07,4.512104e-07,4.365735e-07,2.225168e-06,0,0,0,6.238335e-06,0,1.165222e-07,1.43548e-05,4.166515e-07,1.2584e-06,1.140972e-06,4.221424e-07,4.963377e-07,2.129049e-07,0,0,0,1.679598e-05,3.430039e-07,6.866211e-07,2.075123e-06,5.926672e-06,3.025832e-06,1.782507e-06,2.095089e-07,1.895284e-07,3.948345e-07,4.091721e-06,4.207478e-07,3.981652e-05,1.238852e-05,0,5.959041e-06,1.548876e-05,0,0,9.611097e-06,3.094503e-06,0,1.264442e-06,5.350705e-06,5.923398e-06,2.127193e-07,0,3.269052e-06
"Alcanivorax",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Algoriphagus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.122841e-06,0,0,0,0,0,0,0,0,0,0,0,2.454367e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Alicycliphilus",1.219389e-05,3.697047e-06,7.049208e-06,5.358901e-08,0,1.696496e-06,7.930097e-08,1.6949e-05,5.201133e-07,6.297903e-06,2.619215e-08,0,0,0,0,0,2.039639e-05,0,0,9.330374e-07,0,0,0,0,0,5.132016e-08,0,0,1.043877e-05,0,0,0,0,0,0,2.966553e-07,0,1.997216e-06,0,0,0,0,0,0,0,5.168897e-07,6.795613e-07,0,8.283957e-06,3.111927e-06,2.831965e-06,9.218321e-08,8.83454e-08,0,2.966536e-07,0,0,0,6.630744e-08,0,1.792649e-07,6.084499e-06,2.324894e-06,0,1.270607e-06,5.407386e-07,0,0,9.151908e-08,0,0,1.793305e-05,0,6.366923e-07,8.672427e-08,1.081729e-05,5.005819e-06,4.085744e-08,8.007259e-07,1.171234e-05,0,0,3.794889e-08,0,0,0,4.405005e-05,7.236528e-07,0,0,0,0,2.448467e-07,2.368762e-06,2.245104e-06,1.69603e-07,0,0,0
"Alicyclobacillus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.825961e-07,0,0,0,0,0,0,0,1.865072e-07,0,0,0,0,0,0,0,0,0,0,0,0,6.625658e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aliihoeflea",1.057493e-06,0,2.471179e-06,2.596339e-05,4.783457e-05,5.082312e-05,3.638782e-05,3.787612e-06,3.254718e-06,4.278077e-07,2.779986e-05,1.740501e-05,3.784738e-05,1.363844e-05,3.226933e-06,1.276753e-05,7.463522e-06,1.835739e-05,4.068504e-06,1.41826e-06,8.478557e-06,7.081672e-07,1.813707e-05,6.877364e-06,1.097991e-05,1.383666e-05,8.716772e-07,1.627637e-05,6.012749e-06,3.887452e-06,6.413167e-06,5.036966e-06,1.730556e-06,3.191083e-06,1.399781e-06,0.0008364227,0.0001399957,0.0007475827,2.653703e-05,2.22588e-05,1.621206e-05,0,0,1.261179e-06,2.057422e-05,3.679454e-06,3.054208e-07,0,5.105324e-07,9.27154e-07,6.450857e-07,2.723591e-05,4.177298e-07,8.455002e-06,5.48813e-07,0,0,8.292319e-08,1.565946e-06,3.149462e-06,2.200797e-06,2.31859e-06,3.224433e-06,2.047533e-07,2.559146e-07,1.711625e-06,8.931049e-06,3.003829e-06,1.578899e-06,0,0,7.144453e-06,6.349231e-07,1.088176e-06,0,1.567692e-05,1.467521e-06,7.463804e-07,1.188873e-06,6.46707e-06,5.322736e-06,2.430193e-05,1.902177e-06,0,0,0,1.686212e-06,8.332345e-06,0,0,1.949876e-05,0,6.214078e-07,1.137403e-06,1.243063e-06,1.138797e-05,1.84084e-07,1.977817e-05,2.96166e-06
"Alistipes",0.000600962,0.0007304654,0.0008875018,0.001156175,0.0006717991,0.0005677856,0.0006983234,0.0008459076,0.01961712,0.001171703,0.01066608,0.0005756513,0.0008579605,0.0009999633,0.0001116644,4.79785e-05,0.001385986,0.0003801466,6.776406e-05,0.0001397315,6.073694e-05,0.0002458371,0.0001056376,0.0001348335,8.346296e-05,7.857203e-05,3.918454e-05,0.0005390402,0.0005452015,0.00455833,0.0007583988,0.0002709537,0.0001963412,0.001411137,0.000524502,0.0006144329,0.0003978327,0.0005133353,0.0005877701,0.002133803,0.0002809174,0.0002737476,0.0005615364,0.000270742,0.0003051632,0.0001867427,0.001494805,0.0003007669,0.001538149,0.003359181,0.003168985,0.002751786,0.0002557937,0.0002703652,0.000487382,0.0005545948,0.000552927,0.0004949498,0.0003795904,0.0004265039,7.091743e-05,0.001079234,0.001468958,0.01422245,0.005535699,0.01830194,0.0006736243,0.0002551732,0.0002733132,0.0002410712,0.0005581382,0.0005263203,0.0002694422,0.0001165164,0.0001475778,0.001764244,0.0008919938,0.006924358,0.004676051,0.004579193,0.0005816328,0.0009065196,0.001142877,0.005318641,0.0006390204,0.0009119016,0.001776686,0.001209008,0.001563077,0.0004474507,0.01839309,0.0003798355,7.766523e-05,0.0004850876,0.00367835,0.001833217,0.0002593721,0.0006621751,0.001943355
"Alkalibacillus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.793545e-07,0,0,0,0,0,0,2.928206e-07,0,0,1.805537e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Alkalibacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.40935e-08,3.948003e-07,0,0,0,1.278185e-07,0,7.027151e-07,2.004333e-06,0,9.765313e-08,1.027298e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Alkaliphilus",0,0,0,0,0,0,0,1.406274e-06,2.613812e-07,8.282968e-08,0,0,0,1.489782e-07,0,8.220417e-08,1.307585e-06,0,0,4.561484e-08,0,0,6.533522e-08,0,0,1.664268e-06,0,0,0,0,0,0,0,1.185231e-07,0,0,0,0,0,3.712094e-07,0,0,0,0,0,0,0,0,0,0,3.207159e-07,9.231655e-08,0,0,0,0,0,0,0,0,0,0,0,9.697811e-08,6.644313e-08,7.898948e-07,9.637797e-07,0,0,0,0,0,0,0,0,0,0,0,2.697789e-07,0,5.342978e-07,0,3.130784e-07,0,0,0,0,0,0,0,0,0,1.050192e-07,0,0,0,1.551078e-07,0,1.405037e-07
"Alkalispirochaeta",0,0,0,0,0,0,0,0,0,0,2.545903e-08,0,3.515453e-08,1.868861e-08,0,0,2.550803e-07,0,0,0,0,0,0,0,0,0,0,0,0,3.030514e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.479884e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,4.716122e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.181792e-08,0
"Allobaculum",4.771013e-06,0,0,1.143631e-07,0,5.247219e-07,0,0,2.863036e-06,3.024246e-07,0,0,2.651578e-07,0,0,2.29407e-07,7.262582e-07,4.92827e-07,0,3.532498e-07,2.807172e-07,0,0,1.916449e-07,0,5.960063e-07,0,0,0,0,0,0,1.874769e-07,1.108906e-05,0,2.470998e-06,0,2.304261e-07,1.226619e-06,0,5.501041e-07,0,0,8.187137e-07,0,0,0,0,2.523983e-06,0,1.65745e-06,0,0,0,2.625399e-07,0,0,3.605322e-06,0,0,0,0,0,1.770414e-06,3.808891e-07,2.440355e-06,1.898554e-07,0,0,0,0,0,0,0,0,0,0,8.494547e-07,5.238892e-07,3.129423e-07,0,1.929848e-07,1.650336e-07,0,0,0,0,2.921505e-07,0,0,0,0,1.853711e-06,0,0,3.013411e-07,0,0,1.963194e-06
"Allofustis",0,1.43583e-05,0,5.236768e-06,1.119599e-05,8.957702e-06,1.107632e-05,0,0,0,3.079401e-06,7.390662e-07,6.958962e-06,2.049663e-06,1.799452e-06,7.040323e-07,3.232812e-06,7.88132e-06,2.827839e-07,1.016485e-07,1.01329e-06,0,4.966864e-07,7.145839e-07,5.730962e-07,7.722538e-05,0,3.656829e-06,6.240183e-07,2.215799e-06,5.170305e-07,1.229957e-06,2.302042e-06,2.310889e-06,6.085869e-07,2.470998e-06,8.209475e-06,0,3.18921e-06,5.050175e-06,3.850729e-06,0,0,0,2.765656e-06,1.528021e-06,0,0,0,0,0,5.13967e-06,0,9.511936e-07,0,0,0,0,0,1.333028e-05,5.961602e-07,0,0,0,0,0,1.518843e-06,1.05939e-06,1.76121e-07,0,0,5.178474e-06,0,0,0,6.839728e-06,0,0,0,6.258845e-07,0,8.616994e-07,9.902013e-07,0,0,0,0,1.460752e-06,0,0,2.545274e-07,0,0,0,0,8.535462e-06,0,6.380982e-06,2.176369e-06
"Alloprevotella",0,0,0,4.300631e-08,0,0,0,4.017925e-07,1.942518e-06,1.092795e-07,5.948141e-06,0,0,1.18646e-06,0,0,8.911539e-06,1.070281e-07,0,1.512715e-07,0,0,2.452331e-07,0,9.146911e-08,0,0,0,4.142938e-07,1.330364e-06,0,0,0,1.043784e-07,0,7.909647e-08,0,4.163161e-08,5.619041e-08,1.520711e-07,0,0,0,0,4.26248e-08,0,4.28295e-07,0,1.250234e-06,4.811659e-07,1.635002e-07,3.192373e-07,0,0,0,0,0,3.65315e-07,0,0,0,7.026613e-07,4.471802e-07,4.070449e-06,3.119419e-06,7.708563e-06,0,9.315698e-08,4.885938e-08,0,0,7.796722e-08,6.069118e-08,0,1.321176e-07,6.178746e-07,5.845582e-07,4.26622e-06,1.003551e-06,1.702917e-06,0,0,2.803022e-07,2.85214e-06,0,0,1.289456e-06,5.61605e-07,0,0,3.367117e-06,0,7.505782e-07,0,1.823482e-06,5.444397e-08,0,1.10638e-07,1.374606e-06
"Alloscardovia",0,0,0,0,0,0,0,0,0,3.210928e-07,1.482281e-06,9.808595e-08,2.916524e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.213382e-05,1.550918e-05,2.255534e-07,4.797069e-07,3.275266e-07,0,0,0,0,0,0,0,0,0,0,2.904818e-07,9.121261e-07,0,0,0,0,0,0,0,0,0,0,0,1.37421e-07,6.146804e-06,1.899725e-07,0,3.684017e-06,0,0,0,0,0,0,0,0,0,0,0,0,1.599712e-07,1.378736e-07,8.468587e-07,0
"Alteromonas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aminobacter",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58263e-07,3.265788e-07,2.408132e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.441165e-07,0,4.886889e-07,0,0,0,0,0,1.892725e-07,3.252731e-05,0,0,0,0,0,2.255662e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.506821e-07,0,0,1.524809e-07,0,0,0,0,0,0,0,0,1.504487e-07,0,0,0,0,0,0,0,0,0,0,0
"Aminobacterium",0,0,0,0,0,0,0,0,3.349573e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.417848e-07,0,0,0,1.631662e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.714451e-07,0,0,0,0,0,0,0,0,0,0,1.385361e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
