"","CBJMJ00700","CBJMJ01400","CBJMJ02800","CBJMJ04200","CBJMJ04201","CBJMJ04202","CBJMJ04203","CHCFJ00700","CHCFJ01400","CHCFJ02800","CHCFJ04200","CHCFJ05601","CHCFJ05602","CHCFJ05603","DGYFJ06201","DGYFJ06202","DGYFJ06203","DGYMJ06201","DGYMJ06202","DGYMJ06203","DHCFJ07801","DHCFJ07802","DHCFJ07803","DHCMJ07801","DHCMJ07802","DHCMJ07803","DHKFJ23501","DHKFJ23502","DHKFJ23503","DSLFJ04101","DSLFJ04102","DSLFJ04103","DSLMJ04101","DSLMJ04102","DSLMJ04103","DSTFJ04001","DSTFJ04002","DSTFJ04003","DSTMJ04001","DSTMJ04002","DSTMJ04003","HBJMJ00700","HBJMJ01400","HBJMJ02800","HBJMJ04200","HBJMJ04201","HBJMJ04202","HBJMJ04203","HHCFJ00700","HHCFJ01400","HHCFJ02800","HHCFJ04200","HHCFJ05601","HHCFJ05602","HHCFJ05603","LBJMJ00700","LBJMJ01400","LBJMJ02800","LBJMJ04200","LBJMJ04201","LBJMJ04202","LBJMJ04203","LHCFJ00700","LHCFJ01400","LHCFJ02800","LHCFJ04200","LHCFJ05601","LHCFJ05602","LHCFJ05603","MBJMJ00700","MBJMJ01400","MBJMJ02800","MBJMJ04200","MBJMJ04201","MBJMJ04202","MBJMJ04203","MHCFJ00700","MHCFJ01400","MHCFJ02800","MHCFJ04200","MHCFJ05601","MHCFJ05602","MHCFJ05603","NBJMJ00100","NBJMJ00700","NBJMJ01400","NBJMJ02800","NBJMJ04200","NBJMJ04201","NBJMJ04202","NBJMJ04203","NHCFJ00100","NHCFJ00700","NHCFJ01400","NHCFJ02800","NHCFJ04200","NHCFJ05601","NHCFJ05602","NHCFJ05603"
"Prevotella intermedia","3.752542e-06","0.000000e+00","0.000000e+00","0.000000e+00","5.866599e-07","0.000000e+00","0.000000e+00","0.000000e+00","1.330890e-06","2.434958e-07","0.000000e+00","0.000000e+00","0.000000e+00","1.537923e-07","2.450453e-06","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","2.287676e-07","0.000000e+00","1.499069e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","1.661822e-06","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","1.391365e-07","0.000000e+00","9.804558e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","3.479409e-07","0.000000e+00","9.655649e-07","0.000000e+00","1.766893e-07","1.065097e-06","0.000000e+00","0.000000e+00","5.144128e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","2.496093e-07","0.000000e+00","5.071167e-07","0.000000e+00","0.000000e+00","3.361951e-07","0.000000e+00","0.000000e+00","0.000000e+00","1.299256e-07","1.438364e-07","0.000000e+00","0.000000e+00","1.913746e-06","0.000000e+00","0.000000e+00","1.097571e-05","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00"
"Prevotella marshii","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","1.696614e-06","3.167426e-08","0.000000e+00","0.000000e+00","3.836620e-07","2.000551e-08","2.049159e-07","1.921594e-07","2.148186e-08","0.000000e+00","2.421420e-08","2.380671e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","7.981364e-08","0.000000e+00","0.000000e+00","2.147900e-08","0.000000e+00","9.943910e-07","2.280643e-08","2.729473e-07","0.000000e+00","2.105565e-08","5.815763e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","1.384647e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","5.931657e-07","3.129046e-08","0.000000e+00","2.119540e-08","3.279573e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","4.596796e-08","2.770983e-08","2.519272e-08","0.000000e+00","8.922064e-08","0.000000e+00","2.860327e-06","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","6.122578e-07","2.431334e-08","3.623220e-08","0.000000e+00","0.000000e+00","2.619459e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","4.272588e-08","0.000000e+00"
"Prevotella multiformis","0.000000e+00","3.184318e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","1.758240e-06","1.072275e-07","1.208219e-06","0.000000e+00","1.136467e-06","2.505827e-06","1.310334e-06","1.951564e-07","2.908920e-07","0.000000e+00","0.000000e+00","6.044502e-06","0.000000e+00","2.640562e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","6.754870e-08","7.040982e-08","0.000000e+00","0.000000e+00","0.000000e+00","1.317261e-06","1.544142e-07","9.817652e-07","0.000000e+00","0.000000e+00","4.922057e-07","0.000000e+00","7.306687e-08","0.000000e+00","0.000000e+00","4.687474e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","1.396909e-06","2.118565e-07","0.000000e+00","1.435065e-07","6.784805e-07","3.860519e-07","0.000000e+00","1.101748e-07","0.000000e+00","0.000000e+00","0.000000e+00","1.417343e-07","0.000000e+00","5.446571e-07","0.000000e+00","8.528545e-08","1.389402e-07","5.285709e-07","0.000000e+00","4.115329e-06","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","1.554517e-06","3.292339e-07","9.812612e-07","0.000000e+00","2.746318e-06","6.334079e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","1.208336e-06","0.000000e+00","3.377840e-07","0.000000e+00","0.000000e+00","1.672070e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00"
"Prevotella oris","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","1.385564e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","1.074551e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","1.181243e-06","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00"
"Prevotella salivae","2.467425e-06","7.924444e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","1.314772e-05","1.140525e-06","5.498068e-06","1.998005e-07","4.005436e-05","1.876466e-05","2.419017e-05","1.607697e-06","2.384795e-06","1.860272e-07","4.079926e-08","2.675133e-05","4.133165e-08","1.277834e-06","0.000000e+00","2.362303e-07","0.000000e+00","3.829099e-08","1.662958e-07","2.865197e-06","7.168955e-07","2.869697e-07","4.219098e-07","3.769043e-07","1.838554e-05","6.238547e-07","4.642091e-06","0.000000e+00","0.000000e+00","2.577593e-06","3.327030e-07","7.465647e-08","1.220232e-07","0.000000e+00","2.828805e-06","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","5.034017e-08","2.944063e-08","5.203678e-06","4.111985e-06","5.008617e-07","4.574352e-08","9.989665e-07","6.192543e-06","2.305735e-06","0.000000e+00","2.467614e-07","0.000000e+00","7.626103e-08","0.000000e+00","0.000000e+00","0.000000e+00","4.840804e-06","1.452658e-06","2.208636e-06","1.102002e-06","5.545080e-06","8.777074e-08","1.602469e-05","3.080625e-07","0.000000e+00","8.206333e-08","0.000000e+00","5.557443e-08","4.021777e-08","0.000000e+00","1.735324e-05","1.147057e-06","9.138360e-06","9.640778e-07","1.407144e-05","1.347298e-05","0.000000e+00","1.514887e-06","1.677805e-06","6.637146e-08","5.838443e-08","9.021135e-06","1.029314e-07","5.463926e-07","6.671808e-07","3.172918e-07","1.165104e-06","3.638246e-07","5.496600e-08","2.685817e-07","9.352342e-07","1.034156e-06"
"Prevotella stercorea","0.000000e+00","0.000000e+00","0.000000e+00","6.377910e-08","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","4.603426e-07","0.000000e+00","0.000000e+00","0.000000e+00","7.669561e-08","2.827686e-07","0.000000e+00","6.176421e-08","0.000000e+00","5.341630e-07","0.000000e+00","0.000000e+00","0.000000e+00","6.320007e-08","0.000000e+00","0.000000e+00","3.401610e-08","0.000000e+00","0.000000e+00","1.444733e-07","6.722609e-07","0.000000e+00","0.000000e+00","2.248866e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","1.090031e-06","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","5.732664e-08","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","1.763442e-05","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","1.307186e-07"
"Promicromonospora kroppenstedtii","0.000000e+00","0.000000e+00","1.668710e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","8.048754e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","6.399807e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00"
"Propionibacterium freudenreichii","0.000000e+00","1.744174e-07","1.383187e-06","8.540535e-08","1.415059e-07","5.530356e-07","1.223910e-07","2.283445e-07","6.420373e-08","2.666310e-07","0.000000e+00","5.071726e-08","0.000000e+00","5.812624e-08","2.465796e-06","1.007868e-06","2.041767e-06","3.793734e-06","4.531686e-06","2.320444e-07","4.911934e-06","3.701624e-07","5.735915e-06","4.972116e-06","9.256241e-06","8.119800e-06","0.000000e+00","2.009640e-06","6.313633e-06","1.486169e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","2.262060e-07","5.321600e-08","0.000000e+00","0.000000e+00","1.919079e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","2.479807e-07","0.000000e+00","1.498652e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","5.461199e-08","5.940702e-07","5.441288e-07","8.838589e-07","1.265227e-07","0.000000e+00","2.212892e-07","0.000000e+00","2.706247e-07","4.579367e-08","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","1.041941e-06","3.199493e-07","3.958455e-07","0.000000e+00","1.223196e-07","0.000000e+00","4.553132e-07","4.253085e-07","0.000000e+00","0.000000e+00","2.591100e-07","1.358623e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","7.124143e-07","9.825906e-07","0.000000e+00","8.874218e-07","1.239679e-07","2.936936e-07","1.143944e-06","2.435495e-07","7.631954e-08","6.918134e-07","0.000000e+00","6.514815e-08","4.507539e-08"
"Propionicicella superfundia","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","2.816245e-07","0.000000e+00","5.232962e-07","1.223422e-07","2.414875e-07","2.815601e-07","0.000000e+00","0.000000e+00","3.028489e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","1.443688e-07","1.088655e-06","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","4.003053e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","7.471003e-08","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","2.296669e-06","0.000000e+00","2.487734e-07","0.000000e+00","0.000000e+00","0.000000e+00","1.794541e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00"
"Proteiniclasticum ruminis","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","6.958805e-08","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","3.595747e-07","3.988247e-08","1.531721e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","1.042051e-07","0.000000e+00","1.916738e-07","0.000000e+00","0.000000e+00","6.761824e-08","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","1.663462e-07","9.104259e-07","0.000000e+00","3.863885e-07","1.096150e-05","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","8.921011e-07","4.011426e-07","9.543523e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","1.264721e-07","1.369285e-07","4.661490e-06","6.259268e-07","2.214505e-05","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","2.630302e-06","1.505241e-06","0.000000e+00","1.051956e-06","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","2.278403e-07"
"Proteus mirabilis","3.409853e-05","0.000000e+00","0.000000e+00","3.300867e-07","0.000000e+00","0.000000e+00","0.000000e+00","3.333830e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","1.462135e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","1.424419e-07","0.000000e+00","0.000000e+00","8.470354e-08","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","1.140479e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","9.843300e-07","1.365372e-06","0.000000e+00","0.000000e+00","0.000000e+00","5.300439e-08","0.000000e+00","0.000000e+00","3.674045e-06","0.000000e+00","0.000000e+00","0.000000e+00","6.485349e-07","0.000000e+00","0.000000e+00","6.875771e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","6.119423e-06","0.000000e+00","0.000000e+00","3.209262e-07","9.104473e-07","2.173357e-07","4.718406e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","2.316599e-07","0.000000e+00","0.000000e+00","7.393265e-08","3.378167e-06","1.999374e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","6.646710e-08"
"Providencia stuartii","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00"
"Pseudacidovorax intermedius","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","7.487483e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","1.683938e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","9.800860e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00"
"Pseudarthrobacter phenanthrenivorans","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","6.665314e-08","0.000000e+00","8.989848e-08","0.000000e+00","4.003438e-08","4.572385e-08","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","7.291834e-08","0.000000e+00","4.015380e-08","2.231154e-07","6.569654e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","1.071954e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","1.790384e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","2.720351e-07","0.000000e+00","0.000000e+00","0.000000e+00"
