"","CBJMI00700","CBJMI01400","CBJMI02800","CBJMI04200","CBJMI04201","CBJMI04202","CBJMI04203","CHCFI00700","CHCFI01400","CHCFI02800","CHCFI04200","CHCFI05601","CHCFI05602","CHCFI05603","DGYFI06201","DGYFI06202","DGYFI06203","DGYMI06201","DGYMI06202","DGYMI06203","DHCFI07801","DHCFI07802","DHCFI07803","DHCMI07801","DHCMI07802","DHCMI07803","DHKFI23501","DHKFI23502","DHKFI23503","DSLFI04101","DSLFI04102","DSLFI04103","DSLMI04101","DSLMI04102","DSLMI04103","DSTFI04001","DSTFI04002","DSTFI04003","DSTMI04001","DSTMI04002","DSTMI04003","HBJMI00700","HBJMI01400","HBJMI02800","HBJMI04200","HBJMI04201","HBJMI04202","HBJMI04203","HHCFI00700","HHCFI01400","HHCFI02800","HHCFI04200","HHCFI05601","HHCFI05602","HHCFI05603","LBJMI00700","LBJMI01400","LBJMI02800","LBJMI04200","LBJMI04201","LBJMI04202","LBJMI04203","LHCFI00700","LHCFI01400","LHCFI02800","LHCFI04200","LHCFI05601","LHCFI05602","LHCFI05603","MBJMI00700","MBJMI01400","MBJMI02800","MBJMI04200","MBJMI04201","MBJMI04202","MBJMI04203","MHCFI00700","MHCFI01400","MHCFI02800","MHCFI04200","MHCFI05601","MHCFI05602","MHCFI05603","NBJMI00100","NBJMI00700","NBJMI01400","NBJMI02800","NBJMI04200","NBJMI04201","NBJMI04202","NBJMI04203","NHCFI00100","NHCFI00700","NHCFI01400","NHCFI02800","NHCFI04200","NHCFI05601","NHCFI05602","NHCFI05603"
"Bifidobacterium pseudolongum","8.698585e-05","1.544190e-03","2.673366e-05","1.275869e-05","1.293594e-05","3.249126e-06","4.619101e-08","7.968103e-06","5.789418e-06","1.594591e-06","2.917221e-06","2.251307e-06","1.485015e-06","1.276197e-06","3.471636e-07","1.997079e-05","5.994635e-07","4.716233e-06","1.390784e-05","1.952799e-05","5.992538e-08","8.280957e-07","5.577465e-07","1.490303e-07","1.912782e-06","3.300628e-06","8.979402e-07","3.495672e-07","3.108897e-06","4.367643e-07","2.201883e-07","2.667832e-07","1.172165e-07","1.157870e-06","0.000000e+00","4.164141e-07","5.225930e-08","3.920737e-07","4.581892e-07","0.000000e+00","0.000000e+00","1.556017e-06","2.069325e-02","1.489352e-04","4.265074e-07","6.643741e-06","1.566923e-06","7.790995e-06","3.393384e-04","3.769163e-06","8.396312e-06","2.025955e-05","1.338126e-06","1.512958e-07","2.765548e-07","1.378711e-04","9.043529e-03","4.833929e-05","6.530729e-07","9.962661e-06","2.741691e-06","2.280202e-06","4.739394e-05","2.745645e-06","2.977508e-06","9.013247e-06","1.429282e-07","1.714337e-06","1.025826e-06","6.774675e-06","1.032788e-03","2.818622e-05","3.175875e-06","3.106481e-06","1.600072e-06","0.000000e+00","3.880356e-04","2.373176e-06","4.055324e-06","2.939871e-06","1.001471e-06","1.388227e-05","4.537954e-07","0.000000e+00","5.631709e-05","1.450679e-04","2.422798e-05","1.335706e-04","1.536240e-06","6.376779e-04","3.500755e-06","3.199824e-05","1.023939e-03","1.898793e-06","3.605493e-06","4.099776e-06","3.431111e-07","1.231087e-06","1.690631e-06"
"Bifidobacterium pullorum","2.119374e-06","8.078003e-04","4.551515e-04","1.570161e-05","1.957142e-05","2.049957e-05","2.875220e-06","2.901172e-07","2.589658e-07","7.155309e-07","4.130337e-07","6.014051e-07","1.732105e-07","5.478519e-06","2.293269e-05","1.173063e-04","1.598857e-05","4.612012e-05","7.500252e-04","5.031121e-03","9.730575e-06","2.344632e-05","1.690703e-05","1.410480e-05","1.074206e-04","4.582565e-05","1.462662e-06","2.755790e-06","3.422013e-05","2.038294e-05","2.068233e-06","1.568384e-06","1.925341e-06","5.751370e-07","1.141791e-06","9.234232e-06","7.518346e-06","1.826360e-06","1.346068e-06","2.269801e-06","1.811095e-06","3.362128e-05","1.617085e-04","1.379806e-04","3.476878e-06","1.311684e-05","1.544280e-05","3.559368e-05","6.827389e-08","1.541105e-06","5.660444e-08","0.000000e+00","6.860417e-06","9.738167e-07","7.071245e-06","4.181232e-04","2.078812e-04","1.997739e-04","1.372464e-05","1.214194e-05","3.099121e-05","2.911507e-05","8.386752e-08","1.374951e-06","1.175084e-07","5.599285e-08","4.183569e-06","7.499304e-06","5.359726e-07","2.091741e-05","6.847107e-06","3.059503e-05","8.732891e-05","1.639826e-05","3.870926e-05","3.927676e-07","2.676332e-07","4.341675e-07","3.582636e-08","1.935386e-07","0.000000e+00","1.848060e-06","1.401775e-06","8.730471e-05","1.428135e-05","5.879326e-04","6.152492e-04","9.207233e-05","2.270062e-05","3.112658e-05","2.876025e-05","1.583568e-06","0.000000e+00","3.773136e-07","3.131059e-07","1.367049e-07","3.119130e-08","7.651151e-08","1.098799e-06"
"Bifidobacterium reuteri","2.926747e-05","1.783667e-04","3.134050e-04","6.619308e-05","2.155309e-04","2.596696e-04","1.731776e-04","3.067772e-04","8.224373e-05","4.217476e-05","1.907389e-04","2.883378e-04","2.551660e-04","1.430382e-04","4.031562e-05","1.432363e-05","1.042529e-04","1.093037e-04","4.548689e-05","3.216830e-05","4.372973e-05","9.596343e-05","1.591757e-04","1.687678e-04","5.680431e-05","3.917013e-06","1.816897e-04","6.199478e-05","3.564978e-04","1.026141e-04","6.813697e-05","2.881938e-04","1.458764e-04","8.487920e-05","2.237023e-04","8.052237e-05","2.675486e-04","5.318347e-05","5.741821e-05","6.417726e-04","3.419400e-04","2.793420e-05","2.040321e-04","9.985078e-05","1.377263e-04","2.101840e-04","8.079651e-05","7.826360e-05","3.365848e-04","3.392535e-05","3.166176e-05","2.353969e-04","1.453045e-04","1.157718e-04","7.352352e-05","2.418141e-05","1.592510e-04","2.598920e-04","6.479910e-05","3.256257e-04","1.996509e-04","8.825114e-05","2.170275e-04","5.730388e-05","8.493794e-05","2.150267e-04","1.965263e-04","1.311931e-04","1.709981e-04","2.204828e-05","2.962112e-05","1.512387e-04","6.101874e-05","2.110637e-05","6.403783e-05","4.530114e-05","9.472650e-05","2.772112e-04","5.410366e-05","1.896497e-04","1.071377e-04","4.535572e-05","4.887621e-05","0.000000e+00","7.572805e-05","2.261017e-04","2.347019e-04","2.182034e-04","4.165564e-04","1.547868e-04","1.657975e-04","5.734363e-06","3.292082e-04","1.348452e-04","3.821304e-05","2.401763e-04","1.273567e-04","2.811325e-04","9.862801e-05"
"Bifidobacterium saeculare","2.412574e-05","9.787858e-04","5.546814e-04","3.107775e-05","2.393217e-05","3.325340e-05","2.468561e-06","2.784042e-05","1.753688e-05","7.336894e-06","3.101810e-06","5.859657e-07","2.888675e-06","1.251899e-05","5.601582e-05","1.579027e-04","3.142808e-05","6.339677e-05","9.748330e-04","6.274097e-03","1.386954e-05","3.304768e-05","2.375846e-05","1.636719e-05","1.327755e-04","6.814378e-05","2.175006e-06","3.291679e-06","4.139041e-05","4.168936e-05","1.016065e-05","9.100337e-06","2.033520e-06","1.230456e-05","1.378772e-06","4.002873e-05","1.000613e-05","6.011171e-06","1.410863e-06","3.522608e-06","3.931559e-06","4.492953e-05","1.991861e-04","1.751387e-04","4.619301e-06","1.685454e-05","2.081125e-05","4.725140e-05","5.530555e-06","2.402468e-05","9.566817e-06","1.274934e-06","8.965560e-06","2.126422e-06","1.229998e-05","5.333602e-04","2.689587e-04","2.568749e-04","1.672483e-05","1.748202e-05","4.279938e-05","3.596679e-05","2.691411e-06","1.264360e-05","1.853566e-07","7.800723e-07","6.193934e-06","1.003804e-05","8.883036e-07","4.034999e-05","2.761890e-05","3.796403e-05","1.146643e-04","2.282710e-05","4.409821e-05","9.061881e-08","1.787023e-05","2.269399e-06","9.564075e-07","3.111354e-06","1.187401e-07","1.319312e-05","1.447907e-05","4.664728e-05","4.205909e-05","7.006122e-04","7.650822e-04","1.097001e-04","2.446545e-05","3.912573e-05","2.855732e-05","1.821282e-06","7.387510e-07","3.349872e-06","9.561753e-06","2.072958e-07","5.870777e-06","0.000000e+00","3.647121e-06"
"Bifidobacterium saguini","0.000000e+00","3.380901e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","8.629128e-07","1.179049e-07","1.949226e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","1.021381e-06","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","4.499238e-07","0.000000e+00","0.000000e+00","0.000000e+00","1.914875e-07","0.000000e+00","0.000000e+00","0.000000e+00","3.063900e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","1.620586e-07","8.517495e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","1.489825e-07","1.529536e-07","0.000000e+00","0.000000e+00","1.031083e-06","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00"
"Bifidobacterium subtile","2.573563e-06","5.551795e-07","0.000000e+00","1.934846e-07","0.000000e+00","0.000000e+00","0.000000e+00","2.904837e-05","1.103590e-05","1.066945e-07","2.021505e-07","0.000000e+00","0.000000e+00","0.000000e+00","1.720439e-07","0.000000e+00","3.194696e-07","0.000000e+00","0.000000e+00","0.000000e+00","3.784387e-07","3.528203e-07","3.320016e-06","9.805623e-08","8.787290e-07","0.000000e+00","2.136645e-05","1.169058e-06","3.892781e-07","0.000000e+00","0.000000e+00","1.990893e-06","4.140739e-07","1.048142e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","2.390218e-07","0.000000e+00","1.044816e-07","4.749946e-06","4.343039e-06","9.847298e-08","0.000000e+00","8.038609e-08","0.000000e+00","0.000000e+00","4.759193e-05","6.375340e-06","0.000000e+00","1.114458e-07","7.843322e-08","0.000000e+00","0.000000e+00","1.328041e-06","1.025253e-06","0.000000e+00","1.315994e-07","0.000000e+00","0.000000e+00","4.391020e-07","1.602311e-05","5.968098e-06","0.000000e+00","2.652293e-07","8.870575e-08","7.770347e-08","0.000000e+00","1.542351e-06","0.000000e+00","0.000000e+00","2.804232e-07","0.000000e+00","4.169108e-07","0.000000e+00","1.222869e-05","9.452376e-06","1.923310e-07","1.813151e-07","0.000000e+00","0.000000e+00","8.372195e-08","0.000000e+00","7.458365e-06","1.128764e-06","1.915507e-07","0.000000e+00","1.509731e-07","0.000000e+00","0.000000e+00","0.000000e+00","4.567791e-05","6.758438e-06","2.644801e-07","4.872109e-07","0.000000e+00","0.000000e+00","0.000000e+00"
"Bifidobacterium thermacidophilum","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00"
"Bilophila wadsworthia","7.027319e-06","8.753278e-06","3.493927e-05","1.495120e-05","1.694235e-06","1.143249e-06","4.211279e-06","3.667470e-06","5.212684e-06","5.062301e-04","4.592720e-04","1.708097e-05","4.092407e-04","3.941779e-04","9.790857e-06","1.544184e-04","3.502616e-04","1.841849e-06","1.029461e-05","6.389297e-05","5.521252e-07","4.542641e-07","1.776567e-06","5.433865e-07","1.251481e-05","9.983002e-07","1.359187e-06","9.785852e-07","3.368656e-06","7.711580e-06","7.212446e-06","9.919755e-04","7.616232e-05","2.108726e-04","1.008272e-05","1.303051e-05","3.896285e-06","6.870149e-06","2.639086e-06","0.000000e+00","5.924515e-06","2.401692e-05","3.970824e-06","3.854821e-05","5.891480e-06","2.304375e-06","3.669848e-06","3.974286e-05","4.244956e-06","1.568486e-05","1.321480e-04","6.616770e-05","2.467239e-05","1.634107e-05","3.668949e-05","8.339702e-04","7.533446e-05","1.516711e-04","2.299010e-05","2.087246e-06","1.170246e-05","5.248641e-05","1.368871e-06","1.998065e-05","6.803080e-05","5.808216e-05","2.493455e-04","2.105241e-04","1.342119e-04","2.030446e-05","6.446707e-06","8.712211e-07","6.597944e-05","4.603597e-05","2.497886e-05","1.604695e-06","4.721697e-06","1.556931e-06","2.676508e-05","3.406008e-04","2.162750e-05","4.163624e-04","3.040124e-04","4.861639e-05","7.752636e-06","1.594980e-05","1.176709e-04","9.601700e-05","3.370385e-06","1.832376e-03","4.776596e-05","7.370142e-07","1.162748e-06","2.408465e-06","1.158573e-03","2.758075e-05","1.222007e-04","9.163990e-06","3.538201e-05"
"Blautia hansenii","7.713051e-05","8.871648e-06","0.000000e+00","4.062352e-05","0.000000e+00","0.000000e+00","0.000000e+00","3.816561e-06","2.935434e-06","1.161817e-06","3.693135e-07","0.000000e+00","5.512921e-07","5.557007e-07","1.229355e-05","8.291476e-07","4.739393e-06","0.000000e+00","1.736620e-06","8.492177e-08","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","1.222179e-06","4.749179e-07","0.000000e+00","0.000000e+00","3.806988e-07","1.580340e-06","4.357306e-07","2.696262e-07","0.000000e+00","6.578552e-07","3.404194e-08","4.245603e-05","0.000000e+00","1.275646e-06","0.000000e+00","0.000000e+00","0.000000e+00","1.948285e-05","5.338468e-06","6.878627e-08","0.000000e+00","0.000000e+00","3.706262e-07","6.307511e-08","1.577292e-06","3.278512e-06","3.273274e-06","2.145149e-07","0.000000e+00","0.000000e+00","0.000000e+00","7.372055e-05","5.247965e-06","1.161169e-07","4.059074e-08","0.000000e+00","3.441227e-07","4.586176e-07","3.037758e-07","4.947416e-06","6.360350e-08","0.000000e+00","3.792171e-07","1.201873e-07","0.000000e+00","7.401191e-06","5.538136e-07","7.977927e-08","9.794191e-08","0.000000e+00","0.000000e+00","0.000000e+00","2.201833e-06","9.324774e-08","2.167921e-07","1.101276e-06","1.427382e-07","9.336605e-07","3.092410e-06","0.000000e+00","1.376542e-05","2.411295e-06","5.129146e-07","6.562971e-07","0.000000e+00","2.614181e-07","0.000000e+00","3.889587e-07","2.996326e-07","8.136870e-07","1.858006e-06","0.000000e+00","1.983044e-07","0.000000e+00","5.030813e-07"
"Blautia hydrogenotrophica","7.767698e-06","1.838990e-05","6.545325e-07","4.887596e-06","1.018172e-06","0.000000e+00","0.000000e+00","7.474374e-06","4.063637e-05","4.160945e-06","6.082609e-07","6.026994e-07","1.940434e-06","2.618419e-06","2.539230e-05","1.991165e-06","8.906628e-06","5.065705e-08","1.992733e-06","5.516940e-06","3.407761e-07","2.832501e-07","6.126681e-08","0.000000e+00","1.809887e-06","8.409045e-08","4.187599e-08","0.000000e+00","5.491362e-07","7.781569e-06","3.421523e-06","7.471510e-06","3.002060e-06","6.753624e-06","1.630544e-07","4.421015e-06","0.000000e+00","4.465293e-06","3.519861e-07","8.532249e-08","8.571823e-07","3.840382e-06","1.171430e-06","3.445912e-07","4.317764e-07","8.124126e-08","6.329087e-07","4.891593e-07","4.117264e-06","2.021739e-05","6.807888e-06","3.433330e-07","1.050804e-07","2.251114e-07","2.584855e-07","3.409947e-05","2.610758e-06","6.112404e-07","2.995227e-07","0.000000e+00","1.620122e-06","0.000000e+00","4.725018e-06","1.206924e-05","2.813021e-07","0.000000e+00","6.013035e-07","1.312389e-06","7.298489e-07","9.850673e-06","4.474224e-06","7.821947e-07","2.903572e-06","0.000000e+00","0.000000e+00","0.000000e+00","5.201768e-06","5.739175e-07","3.070821e-07","1.197532e-06","3.616251e-07","5.210828e-06","5.632729e-06","0.000000e+00","1.504341e-06","1.114189e-05","2.347368e-06","1.390193e-06","2.691260e-07","2.630894e-06","8.634273e-07","5.006591e-07","1.881321e-07","5.385916e-06","6.200580e-06","5.921991e-07","2.188780e-06","2.504596e-07","8.802731e-07"
"Blautia obeum","4.793893e-07","2.234463e-06","4.153549e-07","1.081237e-07","0.000000e+00","0.000000e+00","0.000000e+00","9.905430e-07","1.503385e-06","2.584738e-06","5.964011e-07","2.292473e-07","1.642060e-07","2.911161e-06","1.740367e-06","4.148905e-07","1.165856e-06","4.678327e-08","4.095682e-07","4.156346e-07","1.514818e-07","2.666819e-07","0.000000e+00","1.570001e-07","2.878909e-07","0.000000e+00","7.773363e-06","1.480336e-06","2.413193e-06","1.384041e-06","7.432348e-07","2.894481e-06","7.366483e-06","1.422188e-06","1.882319e-07","1.511106e-06","1.176600e-06","1.292303e-05","7.654069e-07","0.000000e+00","3.741346e-06","0.000000e+00","2.680077e-06","7.883371e-07","0.000000e+00","5.577350e-07","0.000000e+00","4.417009e-07","1.085478e-07","8.092690e-07","2.478663e-06","6.227851e-08","5.274414e-06","4.532142e-06","4.428618e-06","1.855351e-07","1.422682e-06","2.074448e-07","9.975503e-07","3.762672e-07","0.000000e+00","4.855951e-07","0.000000e+00","9.684954e-07","3.850285e-06","2.831099e-07","1.102950e-06","9.123609e-07","5.095173e-06","1.691680e-06","1.407338e-06","8.067567e-08","4.029333e-06","6.034510e-07","3.782645e-06","0.000000e+00","3.660337e-07","1.102537e-06","1.579277e-06","0.000000e+00","7.997615e-06","3.346702e-06","2.299810e-06","0.000000e+00","0.000000e+00","6.024302e-07","3.066964e-07","9.269733e-08","0.000000e+00","0.000000e+00","3.758626e-07","0.000000e+00","2.780772e-07","1.328682e-06","1.094633e-06","3.467044e-07","2.583858e-06","1.988591e-07","1.691083e-06"
"Blautia producta","3.335988e-05","1.018960e-05","1.122452e-07","1.976644e-05","0.000000e+00","0.000000e+00","0.000000e+00","1.914804e-05","4.161960e-06","3.129263e-06","4.279324e-07","3.153308e-08","1.070381e-06","9.274829e-07","1.467011e-05","1.281503e-06","2.202490e-06","7.296474e-08","3.443846e-06","5.386994e-06","0.000000e+00","1.287500e-07","0.000000e+00","0.000000e+00","4.161543e-07","5.265477e-08","3.264050e-07","0.000000e+00","3.670220e-07","2.525834e-06","1.297960e-06","1.645043e-06","0.000000e+00","2.042876e-06","5.289160e-08","1.019598e-05","1.484277e-07","2.738331e-06","0.000000e+00","0.000000e+00","2.999529e-07","1.430443e-05","2.633401e-06","8.573128e-07","1.138860e-07","1.818257e-07","5.753909e-07","2.586858e-07","6.468324e-06","1.652776e-05","3.521243e-06","3.904359e-07","0.000000e+00","2.243289e-07","3.170387e-08","3.607964e-05","3.467278e-06","1.037758e-06","1.033219e-07","0.000000e+00","1.092453e-07","1.216238e-06","2.300179e-06","7.448674e-06","1.476694e-07","0.000000e+00","2.257014e-07","5.367981e-07","6.565917e-08","3.272920e-05","2.047919e-05","6.710406e-08","8.984537e-07","4.917533e-08","2.422477e-07","0.000000e+00","8.923041e-06","4.776223e-07","1.490063e-07","1.180092e-06","1.027111e-07","1.370206e-06","3.522663e-06","0.000000e+00","0.000000e+00","6.990169e-06","8.399319e-07","8.247923e-07","0.000000e+00","7.777728e-07","0.000000e+00","1.597297e-07","3.948296e-07","1.421244e-06","3.577296e-06","4.081573e-07","2.011669e-06","0.000000e+00","9.539785e-07"
"Blautia schinkii","6.685995e-05","4.154134e-05","2.034200e-06","3.980026e-05","4.653554e-07","2.384584e-07","3.392185e-07","3.295337e-05","6.795275e-05","2.328505e-05","1.331673e-05","3.126763e-06","9.944536e-06","2.519836e-05","2.130006e-04","1.014405e-04","1.612271e-05","8.159301e-07","2.799947e-05","5.384792e-05","3.974869e-07","1.841577e-06","1.278890e-06","2.334817e-07","1.467255e-05","1.148259e-06","1.671567e-06","6.412179e-08","3.525175e-06","6.670062e-05","1.956456e-05","3.008061e-05","2.568789e-06","2.602365e-05","1.246672e-06","7.036752e-05","1.159848e-06","1.732045e-05","1.862819e-06","3.203531e-07","1.049525e-05","3.571801e-05","1.318887e-05","3.076901e-06","5.698365e-07","8.485198e-08","6.706239e-07","2.564529e-06","7.968172e-06","5.685967e-05","5.011427e-05","7.097698e-06","1.078792e-06","1.492918e-06","1.807199e-06","4.840713e-05","1.005847e-05","2.975037e-06","7.872580e-07","4.258063e-07","1.271212e-06","4.323452e-06","1.256267e-05","4.726291e-05","2.418526e-06","2.298565e-06","3.180279e-06","4.903031e-06","1.388506e-06","5.101362e-05","3.799188e-05","6.540206e-07","1.044872e-05","2.651348e-06","6.418952e-07","0.000000e+00","6.534539e-05","6.577860e-06","1.127719e-06","1.300951e-05","1.643740e-06","6.209405e-05","4.678975e-05","0.000000e+00","2.263342e-05","3.514606e-05","4.249237e-06","3.881683e-06","0.000000e+00","7.373559e-06","1.023213e-06","4.807681e-06","3.132614e-06","8.221131e-06","3.767130e-05","1.274875e-06","2.290465e-05","1.350995e-06","8.737645e-06"
"Blautia wexlerae","2.348143e-05","2.087674e-05","1.586635e-06","1.319640e-05","2.725585e-07","8.461766e-07","9.849554e-08","1.266645e-05","2.510569e-05","1.663390e-05","1.355523e-05","2.411933e-06","8.516269e-06","1.190079e-05","3.349765e-05","6.896817e-06","2.069918e-05","2.063195e-07","4.824974e-06","1.785008e-05","0.000000e+00","3.545670e-07","3.767828e-07","8.325400e-08","1.837206e-06","2.282964e-07","7.892287e-07","2.636268e-07","2.897556e-06","1.460219e-05","5.415898e-06","1.148208e-05","1.905735e-06","1.236197e-05","5.338329e-07","1.915499e-05","2.698232e-07","4.349771e-06","2.110497e-07","1.245050e-07","2.872827e-06","3.317977e-06","1.592777e-06","2.104958e-06","7.606356e-08","1.513161e-07","1.635116e-07","1.350824e-06","6.779179e-06","2.200119e-05","5.154172e-06","3.654780e-07","7.094332e-07","1.174664e-06","1.642251e-06","2.927773e-05","2.385194e-06","3.327332e-06","5.154885e-07","5.471859e-08","1.974833e-06","1.635701e-06","5.996705e-06","2.763632e-05","3.843611e-06","9.788456e-07","3.759724e-06","5.945507e-06","2.328708e-06","2.887509e-05","2.040366e-05","2.418753e-07","3.982458e-06","4.117702e-07","7.078161e-07","2.292144e-07","1.136007e-05","2.034984e-06","1.212092e-06","1.149368e-05","1.559918e-06","1.194547e-05","2.833208e-05","0.000000e+00","8.201832e-06","1.086645e-05","1.614810e-06","3.087528e-06","4.805181e-07","3.740102e-06","1.353740e-06","7.830679e-07","3.517126e-07","3.915271e-06","3.735602e-05","6.428478e-07","1.162727e-05","7.654897e-07","1.372378e-05"
