"","CBJMR00700","CBJMR01400","CBJMR02800","CBJMR04200","CBJMR04201","CBJMR04202","CBJMR04203","CHCFR00700","CHCFR01400","CHCFR02800","CHCFR04200","CHCFR05601","CHCFR05602","CHCFR05603","DGYFR06201","DGYFR06202","DGYFR06203","DGYMR06201","DGYMR06202","DGYMR06203","DHCFR07801","DHCFR07802","DHCFR07803","DHCMR07801","DHCMR07802","DHCMR07803","DHKFR23501","DHKFR23502","DHKFR23503","DSLFR04101","DSLFR04102","DSLFR04103","DSLMR04101","DSLMR04102","DSLMR04103","DSTFR04001","DSTFR04002","DSTFR04003","DSTMR04001","DSTMR04002","DSTMR04003","HBJMR00700","HBJMR01400","HBJMR02800","HBJMR04200","HBJMR04201","HBJMR04202","HBJMR04203","HHCFR00700","HHCFR01400","HHCFR02800","HHCFR04200","HHCFR05601","HHCFR05602","HHCFR05603","LBJMR00700","LBJMR01400","LBJMR02800","LBJMR04200","LBJMR04201","LBJMR04202","LBJMR04203","LHCFR00700","LHCFR01400","LHCFR02800","LHCFR04200","LHCFR05601","LHCFR05602","LHCFR05603","MBJMR00700","MBJMR01400","MBJMR02800","MBJMR04200","MBJMR04201","MBJMR04202","MBJMR04203","MHCFR00700","MHCFR01400","MHCFR02800","MHCFR04200","MHCFR05601","MHCFR05602","MHCFR05603","NBJMR00100","NBJMR00700","NBJMR01400","NBJMR02800","NBJMR04200","NBJMR04201","NBJMR04202","NBJMR04203","NHCFR00100","NHCFR00700","NHCFR01400","NHCFR02800","NHCFR04200","NHCFR05601","NHCFR05602","NHCFR05603"
"Acidipropionibacterium thoenii","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","1.759857e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","6.126144e-08","8.673790e-08","0.000000e+00","0.000000e+00","9.005883e-08","0.000000e+00","4.544279e-08","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","2.475561e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00"
"Acidomonas methanolica","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","5.432974e-08","0.000000e+00","2.053302e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","1.054347e-07","0.000000e+00","0.000000e+00","6.760903e-08","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","1.158975e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00"
"Acidovorax avenae","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","2.465500e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","1.862067e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","1.493291e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00"
"Acidovorax citrulli","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","3.458577e-08","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00"
"Acidovorax delafieldii","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","1.685278e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00"
"Acinetobacter baumannii","0.000000e+00","1.079788e-06","2.736750e-06","1.507479e-06","6.841565e-07","2.695393e-07","5.309000e-06","2.740083e-06","1.156391e-07","0.000000e+00","0.000000e+00","2.840792e-06","4.353046e-07","5.044168e-06","2.979844e-06","2.109169e-06","3.414272e-05","2.673300e-06","1.859944e-07","5.886890e-06","6.584089e-07","6.614765e-06","1.119199e-07","1.815724e-04","3.958502e-06","2.992016e-05","8.098734e-08","4.729676e-06","7.071903e-06","4.543832e-07","2.520679e-07","1.665647e-07","6.625435e-07","2.354524e-07","8.129187e-08","0.000000e+00","1.259108e-06","1.185120e-07","1.462146e-07","0.000000e+00","1.051272e-07","4.663776e-06","1.244350e-05","2.394199e-05","2.805816e-06","1.999968e-04","1.078708e-05","3.503144e-05","5.259661e-07","2.130521e-07","1.256145e-06","1.051385e-07","1.296179e-07","0.000000e+00","1.603132e-07","0.000000e+00","1.055473e-06","0.000000e+00","7.999492e-07","2.963528e-07","3.149526e-06","1.388929e-05","2.737416e-06","6.488813e-07","0.000000e+00","1.614534e-07","1.019827e-06","6.786927e-07","1.517623e-07","3.899236e-06","4.921092e-06","2.713139e-06","4.740197e-06","2.122473e-07","5.030357e-04","2.988641e-06","1.680912e-06","2.086083e-07","3.185936e-07","3.756364e-07","5.710051e-06","3.309865e-07","4.683658e-07","2.747722e-05","3.932343e-05","4.330994e-06","5.095674e-06","2.052107e-06","1.526199e-05","2.939997e-05","1.010502e-06","4.987173e-05","3.096353e-06","3.590052e-07","4.680410e-08","2.998029e-07","5.770872e-07","5.272152e-07","1.697191e-06"
"Acinetobacter bereziniae","0.000000e+00","7.854841e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","2.033185e-07","0.000000e+00","2.362626e-07","3.154927e-07","5.798702e-08","0.000000e+00","5.463969e-08","6.991981e-07","0.000000e+00","6.537716e-08","7.648403e-06","1.280023e-07","0.000000e+00","0.000000e+00","2.712626e-07","0.000000e+00","0.000000e+00","6.469016e-07","0.000000e+00","0.000000e+00","7.889284e-07","1.919174e-05","1.009618e-05","0.000000e+00","0.000000e+00","8.671644e-08","9.260893e-06","9.553931e-07","6.517365e-08","0.000000e+00","0.000000e+00","2.011484e-07","2.010007e-07","0.000000e+00","3.135692e-07","1.510320e-07","9.809240e-07","9.660440e-07","0.000000e+00","0.000000e+00","2.920661e-07","0.000000e+00","0.000000e+00","2.058433e-07","0.000000e+00","0.000000e+00","0.000000e+00","1.313982e-07","7.454688e-06","0.000000e+00","8.969178e-06","0.000000e+00","1.391278e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","8.843805e-07","3.004369e-07","0.000000e+00","2.034883e-07","3.409720e-07","5.373407e-08","0.000000e+00","3.484673e-07","5.116747e-07","0.000000e+00","0.000000e+00","1.697408e-07","0.000000e+00","0.000000e+00","5.546827e-07","1.501817e-06","0.000000e+00","7.112595e-06","1.785681e-07","4.128876e-07","0.000000e+00","5.748802e-07","1.676551e-06","0.000000e+00","0.000000e+00","5.228556e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","2.664752e-07","3.135067e-07","0.000000e+00","0.000000e+00","1.146868e-07","7.335426e-08"
"Acinetobacter bohemicus","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00"
"Acinetobacter bouvetii","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","5.009067e-08","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","7.697661e-08","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00"
"Acinetobacter calcoaceticus","0.000000e+00","1.085456e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","2.662953e-07","8.741175e-08","2.243958e-06","3.732860e-08","0.000000e+00","1.943683e-06","0.000000e+00","0.000000e+00","1.239952e-06","0.000000e+00","1.489659e-07","0.000000e+00","9.873762e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","2.571401e-08","2.592615e-07","8.805058e-08","2.763491e-08","1.470032e-07","3.888617e-08","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","3.686012e-08","0.000000e+00","0.000000e+00","0.000000e+00","4.160660e-07","0.000000e+00","0.000000e+00","4.535198e-08","1.755809e-07","0.000000e+00","1.157789e-07","0.000000e+00","0.000000e+00","0.000000e+00","4.138523e-07","0.000000e+00","3.626701e-07","0.000000e+00","1.336364e-07","7.723081e-07","0.000000e+00","4.153366e-08","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","3.551654e-08","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","6.476953e-06","0.000000e+00","1.121925e-07","0.000000e+00","0.000000e+00","0.000000e+00","1.017592e-06","0.000000e+00","1.418098e-07","0.000000e+00","3.268927e-07","4.264912e-07","0.000000e+00","0.000000e+00","7.291620e-07","3.322074e-07","0.000000e+00","3.281853e-06","1.658405e-07","0.000000e+00","0.000000e+00","0.000000e+00","3.748834e-07","0.000000e+00","2.074107e-07"
"Acinetobacter gerneri","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","7.055341e-08","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00"
"Acinetobacter guillouiae","1.125619e-06","4.156091e-07","0.000000e+00","7.205117e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","7.598079e-08","6.481272e-07","1.470441e-07","9.112969e-06","0.000000e+00","2.523391e-08","3.595461e-07","0.000000e+00","2.177137e-06","8.006575e-08","7.936986e-07","0.000000e+00","1.716660e-05","0.000000e+00","0.000000e+00","2.674808e-07","1.997007e-08","0.000000e+00","0.000000e+00","1.943011e-07","1.446709e-07","9.398005e-08","4.962918e-08","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","5.688217e-08","4.684813e-06","5.153829e-06","0.000000e+00","0.000000e+00","3.075684e-07","0.000000e+00","0.000000e+00","5.809688e-08","0.000000e+00","9.401809e-08","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","3.118779e-07","7.719967e-08","2.977758e-06","0.000000e+00","8.864956e-06","4.394200e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","7.026592e-07","4.365615e-07","1.499686e-06","1.839000e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","7.500790e-07","0.000000e+00","0.000000e+00","2.192118e-06","1.355409e-07","6.548215e-07","9.221792e-08","2.083266e-07","3.311914e-07","5.618065e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","1.090910e-07"
"Acinetobacter haemolyticus","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","4.583968e-07","2.837643e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","3.158064e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","6.233153e-08","2.287919e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","2.426050e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00"
"Acinetobacter idrijaensis","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","3.352108e-08","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","7.118732e-08","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","1.057254e-06","5.792959e-07","1.557977e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","2.262412e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","1.155262e-07","3.115256e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00"
"Acinetobacter indicus","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","2.129214e-08","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","2.464831e-08","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","4.650957e-08","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","4.362748e-08","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00"
"Acinetobacter johnsonii","4.774805e-06","3.530272e-07","1.227479e-07","7.035931e-08","0.000000e+00","0.000000e+00","5.939802e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","2.443786e-07","7.390361e-08","1.240158e-06","4.256014e-07","2.566811e-06","3.846873e-06","0.000000e+00","1.769492e-07","1.790901e-06","0.000000e+00","3.858115e-07","0.000000e+00","6.821872e-08","0.000000e+00","1.683709e-07","0.000000e+00","0.000000e+00","3.395867e-07","1.244195e-07","3.142674e-07","3.710916e-07","2.960218e-06","1.204880e-06","3.227588e-07","1.648682e-07","1.933768e-07","2.853688e-07","1.093342e-07","0.000000e+00","0.000000e+00","0.000000e+00","3.400909e-06","9.683950e-07","1.831519e-07","0.000000e+00","5.765958e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","5.491029e-07","1.614166e-07","4.348564e-07","0.000000e+00","0.000000e+00","0.000000e+00","4.090320e-07","0.000000e+00","1.760101e-06","1.496330e-06","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","6.135059e-08","0.000000e+00","1.295291e-07","7.760496e-07","9.113363e-07","6.220863e-07","0.000000e+00","0.000000e+00","4.809430e-07","0.000000e+00","6.160859e-08","0.000000e+00","1.023565e-07","0.000000e+00","1.772973e-05","1.058182e-07","0.000000e+00","3.274840e-06","0.000000e+00","3.554889e-07","8.995772e-08","5.624126e-07","1.524860e-06","3.569437e-06","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","1.228193e-08","1.082726e-07","3.098635e-08","0.000000e+00","8.111574e-08"
