"","CBJMC00700","CBJMC01400","CBJMC02800","CBJMC04200","CBJMC04201","CBJMC04202","CBJMC04203","CHCFC00700","CHCFC01400","CHCFC02800","CHCFC04200","CHCFC05601","CHCFC05602","CHCFC05603","DGYFC06201","DGYFC06202","DGYFC06203","DGYMC06201","DGYMC06202","DGYMC06203","DHCFC07801","DHCFC07802","DHCFC07803","DHCMC07801","DHCMC07802","DHCMC07803","DHKFC23501","DHKFC23502","DHKFC23503","DSLFC04101","DSLFC04102","DSLFC04103","DSLMC04101","DSLMC04102","DSLMC04103","DSTFC04001","DSTFC04002","DSTFC04003","DSTMC04001","DSTMC04002","DSTMC04003","HBJMC00700","HBJMC01400","HBJMC02800","HBJMC04200","HBJMC04201","HBJMC04202","HBJMC04203","HHCFC00700","HHCFC01400","HHCFC02800","HHCFC04200","HHCFC05601","HHCFC05602","HHCFC05603","LBJMC00700","LBJMC01400","LBJMC02800","LBJMC04200","LBJMC04201","LBJMC04202","LBJMC04203","LHCFC00700","LHCFC01400","LHCFC02800","LHCFC04200","LHCFC05601","LHCFC05602","LHCFC05603","MBJMC00700","MBJMC01400","MBJMC02800","MBJMC04200","MBJMC04201","MBJMC04202","MBJMC04203","MHCFC00700","MHCFC01400","MHCFC02800","MHCFC04200","MHCFC05601","MHCFC05602","MHCFC05603","NBJMC00100","NBJMC00700","NBJMC01400","NBJMC02800","NBJMC04200","NBJMC04201","NBJMC04202","NBJMC04203","NHCFC00100","NHCFC00700","NHCFC01400","NHCFC02800","NHCFC04200","NHCFC05601","NHCFC05602","NHCFC05603"
"Slackia",1.662908e-05,7.150231e-05,3.999041e-05,2.109997e-05,2.21544e-05,2.305238e-05,2.234105e-05,8.768634e-05,6.096735e-05,4.994606e-05,0.0002543527,0.0005510243,0.0002068423,0.0001074718,0.00190992,0.0009204448,0.001754156,0.001547913,0.001124484,0.001082506,0.0001714386,0.0001643779,0.0003252547,0.0005556373,0.000294772,0.0002616362,0.0002418929,0.0004301963,0.0003435937,0.0001155775,4.765895e-05,0.0001515717,5.67034e-05,0.0001687837,0.0001397108,0.0002096602,0.0002491479,0.0001139053,0.0002465014,8.276876e-05,0.0002307712,8.927891e-06,0.0002198222,7.080487e-05,8.840085e-05,0.0001051662,3.211295e-05,3.154284e-05,5.622734e-06,0.0004198553,0.0001085942,4.962373e-05,0.0002151178,3.723011e-05,0.0002437826,0.0001105244,8.545277e-05,6.15533e-05,5.383659e-05,3.683478e-05,3.631255e-05,3.445784e-05,9.305462e-05,0.0002065961,3.987313e-05,2.924627e-05,0.0001192999,3.213104e-05,3.308949e-05,5.295265e-05,0.0001306103,7.526463e-05,0.0001092314,0.0001113034,3.718865e-05,2.14748e-05,5.909266e-05,7.072487e-05,4.088247e-05,0.0001737608,0.0001300707,7.291379e-05,1.907169e-05,7.819496e-07,2.653609e-06,0.0002031665,8.205649e-05,5.019253e-05,4.344529e-05,7.11965e-05,4.363871e-05,2.712406e-06,5.133559e-05,8.523106e-05,2.940837e-05,0.0003606163,0.0001740304,0.0003899849,0.0001164341
"Smaragdicoccus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Smithella",0,0,0,0,1.114844e-07,7.137268e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.17759e-08,0,1.1568e-07,1.621636e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.214516e-07,0,0,0,0,0,0,0,0,0,0,0,5.2791e-08,0,1.273561e-07,0,0,0,0,0,0,0,0,0,9.290892e-08,0,0,3.033145e-07,8.994452e-08,0,4.249647e-08,0,0,4.117528e-08,0,0,0,0
"Snodgrassella",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Soleaferrea",4.94452e-08,5.236131e-07,8.463884e-07,5.013918e-07,9.007293e-07,8.067956e-07,1.785768e-07,0,4.536687e-07,1.277507e-06,1.597837e-06,2.128087e-06,3.44901e-07,3.265285e-07,1.017398e-06,1.198114e-06,1.992671e-06,9.178287e-07,1.171224e-07,1.797855e-07,2.482857e-06,8.713077e-07,5.239889e-07,6.861997e-06,2.629203e-07,3.518519e-06,4.304749e-06,1.909918e-06,2.683755e-06,3.376258e-06,3.540711e-06,5.38866e-06,9.835381e-07,9.69977e-07,2.503818e-06,0.0004314355,2.474843e-06,1.691301e-05,0.0004670486,3.193681e-06,3.358179e-06,1.380663e-06,5.734154e-07,4.740774e-06,9.284831e-07,5.366045e-07,6.529643e-07,1.743572e-07,5.516645e-08,1.823401e-06,1.65709e-06,2.545084e-06,5.63488e-07,3.094247e-07,6.517116e-07,1.554263e-07,4.256929e-07,1.991102e-06,8.629236e-07,9.055324e-07,7.168505e-07,4.595596e-07,6.99444e-07,1.477109e-06,1.020782e-06,1.359888e-06,1.970456e-06,9.854516e-07,2.262398e-07,1.444315e-08,1.303219e-06,7.890279e-07,1.67628e-06,1.741756e-07,1.816842e-07,5.270062e-08,1.268747e-06,7.970146e-07,1.529871e-06,1.242668e-06,3.556503e-07,3.853528e-07,4.948719e-07,0,2.981535e-07,5.238047e-07,1.014444e-06,1.266035e-06,1.096522e-07,3.814716e-07,3.305491e-07,0,8.029139e-07,8.313645e-07,1.422153e-06,3.033922e-06,3.061376e-07,1.009081e-06,1.032055e-06
"Solibacillus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Solimonas",0,0,0,0,0,0,0,0,0,2.179134e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Solirubrobacter",0,1.474728e-07,7.986826e-06,0,1.727106e-07,0,0,0,0,0,0,3.540357e-08,0,0,2.498516e-07,1.254236e-07,7.580641e-07,3.873211e-07,2.076704e-05,2.476581e-05,0,1.179077e-06,1.956234e-06,1.391944e-06,9.455986e-07,2.824647e-07,0,0,1.916823e-07,2.767952e-07,0,0,0,0,0,0,0,0,0,4.546214e-06,0,0,0,8.800894e-06,6.696792e-07,1.466177e-07,1.526833e-07,0,0,0,0,0,0,0,0,0,0,3.27439e-06,4.940748e-07,1.734184e-07,4.065477e-07,1.2357e-07,0,0,0,0,0,0,0,0,1.222119e-06,9.627895e-07,4.28647e-06,2.608858e-07,0,1.440075e-06,0,0,0,0,0,0,0,0,0,0,6.484494e-06,0,1.377614e-07,0,1.45306e-07,0,0,0,0,0,0,0,0
"Solobacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.349549e-07,0,0,0,0,0,0,0,0,6.163641e-07,0,0,0,0,6.532374e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.138344e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sorangium",0,0,0,1.559512e-07,0,0,0,0,1.670834e-06,2.585906e-07,7.256585e-08,2.71822e-06,2.781563e-07,0,0,8.939572e-07,0,9.252672e-08,1.038231e-07,9.316973e-08,0,0,1.038495e-07,0,1.290817e-07,1.349553e-07,1.327425e-07,5.881784e-07,2.267018e-07,2.18243e-07,1.645033e-07,0,2.304436e-07,3.935329e-07,5.578458e-07,0,2.296917e-07,2.364106e-07,5.928012e-07,0,1.132278e-07,0,0,0,0,0,1.458974e-07,0,0,0,8.541185e-08,5.996337e-07,6.657376e-08,0,0,0,0,0,7.868598e-08,0,0,0,0,0,4.32016e-07,4.034503e-07,0,6.807292e-07,1.044784e-07,0,0,0,0,0,0,0,0,6.968983e-07,0,0,0,0,1.840704e-07,0,0,0,0,0,0,1.11931e-07,0,0,0,5.031733e-07,8.98431e-07,3.427082e-07,4.355982e-07,6.486563e-08,2.181565e-07
"Sordaria",0,0,0,0,0,0,0,0,0,0,0,2.873333e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.012868e-07,0,0,5.05449e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.232953e-07,0,0,0,0,0,0,0,0,0,0,8.593827e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.711585e-07,0
"Spathaspora",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sphaerobacter",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.754774e-08,2.77643e-08,6.790991e-08,0,0,3.225106e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sphaerochaeta",1.151405e-05,4.191002e-06,1.608022e-05,2.57597e-05,0.000112206,3.126746e-05,2.401754e-05,7.768287e-06,6.944582e-06,4.729488e-05,3.374177e-05,3.384436e-05,2.005886e-05,2.143659e-05,5.246558e-05,3.972026e-05,4.209196e-05,1.753621e-05,1.648404e-06,1.200918e-05,2.882322e-05,2.189912e-05,8.503396e-06,1.764644e-05,1.021436e-05,1.260661e-05,0.0004567532,0.0004182215,0.0009299112,3.801973e-05,8.141038e-05,6.410714e-05,1.9284e-05,2.949266e-05,4.904676e-05,2.6612e-05,1.447924e-05,2.979348e-05,2.426445e-05,1.028281e-05,2.322669e-05,2.365923e-05,1.371383e-05,1.947645e-05,3.067018e-05,3.694835e-05,1.924013e-05,2.530595e-05,1.981771e-06,1.75945e-05,6.375723e-05,3.781972e-05,4.739785e-05,2.359556e-05,4.054343e-05,2.947509e-06,3.504037e-06,2.278659e-05,7.270238e-05,3.90505e-05,5.281602e-05,4.756087e-05,5.212265e-06,1.659208e-05,4.498526e-05,6.707251e-05,2.178993e-05,3.613227e-05,1.640699e-05,1.405052e-05,7.014264e-06,1.280339e-05,4.929776e-05,7.892187e-05,1.464782e-05,1.388956e-05,8.412164e-06,2.392257e-05,4.590017e-05,3.810628e-05,2.118998e-05,2.539516e-05,2.689483e-05,1.295647e-06,4.708051e-06,2.855495e-06,1.852503e-05,3.468283e-05,2.104939e-05,2.790237e-05,2.184588e-05,2.501039e-06,9.309335e-06,4.861057e-05,3.897656e-05,3.124717e-05,2.665733e-05,2.438751e-05,6.018807e-05
"Sphingobacterium",0,0,0,3.755347e-07,0,1.969313e-07,2.970221e-07,1.355696e-07,0,1.264845e-07,3.634876e-07,5.614051e-07,7.97351e-07,2.08508e-07,2.36388e-06,3.710008e-06,7.445864e-06,8.339332e-06,9.760477e-07,2.693851e-07,1.200158e-06,1.846358e-05,3.240155e-07,1.151383e-06,7.4794e-07,1.118798e-06,2.283605e-06,2.659743e-06,2.410048e-06,3.472303e-07,0,0,2.802133e-08,0,9.662943e-08,1.750831e-06,8.236059e-06,2.372013e-08,2.22055e-07,6.538033e-07,1.704098e-07,0,0,1.776394e-07,0,3.795388e-07,0,0,6.157801e-07,3.85863e-06,5.375571e-08,3.047345e-06,1.227941e-06,1.222747e-06,1.195748e-06,0,0,0,2.368474e-08,0,0,3.554186e-08,1.127488e-07,8.685007e-07,0,9.691577e-07,2.068491e-06,2.480781e-06,1.299326e-06,0,0,0,0,0,2.302201e-07,1.732118e-07,2.447925e-07,1.464222e-06,0,6.806413e-07,8.905406e-07,6.313247e-07,9.434838e-07,0,0,0,4.662763e-08,0,0,0,1.253811e-07,0,0,1.82277e-07,0,1.73762e-06,1.384458e-06,2.115184e-08,3.096002e-07
"Sphingobium",3.786125e-07,9.619784e-07,5.01366e-07,2.877186e-07,1.71074e-07,4.321945e-07,3.440441e-07,5.544482e-06,4.091472e-06,1.102266e-06,2.704962e-07,3.693606e-06,7.763786e-07,4.970878e-07,1.454428e-06,1.681731e-06,3.943334e-07,3.195581e-07,4.467452e-07,5.065811e-06,1.956339e-07,4.468016e-07,1.592558e-07,2.369663e-07,3.591609e-07,3.338785e-07,2.590592e-07,3.92667e-07,1.033158e-06,3.681945e-06,5.493917e-06,1.46221e-06,1.30705e-06,2.397485e-06,2.572759e-06,1.770493e-06,3.147672e-06,4.739923e-06,2.460771e-06,8.108618e-07,2.866037e-06,3.19248e-07,3.655582e-06,5.473075e-07,1.271411e-07,2.743611e-07,3.815562e-07,5.547728e-07,1.334306e-05,2.342965e-06,3.988451e-07,1.566786e-06,8.063386e-07,4.160001e-07,6.237052e-07,1.485298e-06,1.797137e-06,5.959737e-08,2.075754e-07,3.330076e-07,5.613252e-07,5.593167e-07,2.919266e-06,2.930694e-06,4.101231e-07,1.848671e-06,4.31974e-07,2.092418e-07,8.686937e-07,1.350601e-06,1.668137e-06,1.289075e-06,5.689419e-07,1.955476e-07,9.510064e-08,1.019519e-07,3.702717e-06,4.032945e-06,5.159546e-07,8.946164e-07,7.820177e-07,9.2213e-07,2.761198e-07,2.200292e-07,7.996731e-08,1.552304e-06,9.125006e-07,3.220896e-07,2.70869e-07,9.776725e-08,3.726719e-07,1.436156e-06,2.737205e-06,3.581701e-06,6.435151e-07,1.671726e-06,8.478452e-07,4.602437e-06,1.674844e-06
"Sphingomonas",8.120327e-06,6.938782e-06,1.912858e-05,2.106129e-05,1.670141e-05,1.472804e-05,9.956952e-06,2.75979e-05,1.753275e-05,1.923613e-05,3.680877e-05,3.007542e-05,4.858664e-05,4.246514e-05,4.039007e-05,2.077613e-05,1.556377e-05,4.378332e-05,3.7306e-05,6.145264e-05,1.2864e-05,1.204103e-05,6.309074e-05,2.536508e-05,1.382506e-05,8.557588e-06,2.485369e-05,1.886126e-05,1.455446e-05,5.407745e-05,5.31601e-05,4.122628e-05,2.938917e-05,3.006719e-05,8.142933e-05,3.400298e-05,1.699611e-05,1.290521e-05,2.165701e-05,3.791876e-05,2.642557e-05,2.361319e-05,1.244191e-05,1.58843e-05,1.588965e-05,1.005491e-05,9.686448e-06,9.516885e-06,0.0003605537,1.734072e-05,1.437569e-05,4.100598e-05,3.193615e-05,1.124492e-05,1.588232e-05,6.897102e-06,5.865727e-06,1.566325e-05,1.31878e-05,1.404947e-05,1.274071e-05,7.906427e-06,1.566165e-05,4.452138e-05,2.285311e-05,3.553497e-05,2.783964e-05,1.355371e-05,1.900901e-05,3.425266e-06,8.731363e-06,9.837692e-06,1.262607e-05,3.011383e-06,5.126858e-06,7.549647e-06,3.003129e-05,9.557824e-05,9.786455e-06,2.93867e-05,1.129695e-05,1.374765e-05,1.790826e-05,8.963196e-06,1.093697e-05,1.040149e-05,2.244895e-05,1.468314e-05,6.346661e-06,1.212032e-05,1.082799e-05,1.834463e-05,2.855032e-05,1.043223e-05,2.861299e-05,3.57693e-05,3.623821e-05,6.012273e-05,2.996492e-05
"Sphingopyxis",0,0,0,0,5.211617e-08,0,0,4.675084e-07,0,0,2.291553e-08,2.086947e-08,2.223307e-08,4.724813e-08,0,0,0,0,0,0,1.674685e-07,0,0,3.818411e-08,0,8.523496e-08,0,0,0,0,1.59281e-07,2.448747e-08,0,0,3.968709e-08,0,0,0,4.101732e-08,1.559531e-07,0,0,0,0,1.010393e-07,0,0,0,0,0,2.697216e-08,6.91667e-08,0,0,2.31023e-08,0,0,1.411517e-07,1.24241e-07,5.232976e-08,8.178503e-08,1.118633e-07,3.947712e-08,0,0,0,0,0,0,0,0,0,1.175874e-07,7.872343e-08,0,4.34549e-08,0,4.120328e-08,0,0,0,0,2.348197e-08,0,0,0,0,1.10745e-07,0,1.413865e-07,4.384672e-08,0,7.0148e-08,0,0,0,4.623139e-08,2.048388e-08,0
"Spirochaeta",0,0,0,3.058034e-08,9.335987e-08,1.215081e-07,1.260547e-07,2.099984e-07,3.49398e-08,3.011716e-07,1.440859e-07,1.906544e-08,6.505569e-09,4.220315e-08,1.470721e-08,1.476582e-08,5.958881e-08,0,3.454479e-07,7.622978e-08,1.144233e-06,3.561509e-07,1.919189e-08,6.575327e-07,7.447797e-08,2.646327e-08,9.250121e-06,2.632265e-06,4.401083e-06,0,8.996944e-08,2.953591e-08,2.020486e-07,5.886058e-08,8.321486e-09,1.326723e-06,2.829877e-08,5.363918e-08,0,5.662059e-08,2.947666e-07,1.848315e-07,0,0,9.230514e-08,0,0,5.413343e-08,0,1.387654e-08,0,5.306834e-08,2.460632e-08,1.780315e-07,0,0,0,2.753472e-08,4.380494e-08,3.24941e-08,0,2.31538e-08,1.036807e-07,3.721271e-08,0,2.982384e-08,5.946897e-08,2.750683e-08,0,0,0,3.400406e-08,1.720349e-08,1.511346e-07,7.185023e-07,0,1.902864e-07,0,0,1.121103e-07,2.592185e-08,9.868448e-08,1.374202e-08,0,6.174068e-08,0,1.431382e-08,3.636214e-08,2.58129e-08,8.124022e-08,5.163767e-08,0,6.711575e-07,1.818331e-08,0,9.111753e-09,0,8.830415e-08,0
"Spirosoma",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.989559e-07,9.987434e-08,0,0,0,0,2.173086e-06,1.691993e-06,1.047636e-06,4.555651e-07,8.113058e-07,0,2.930359e-06,3.373092e-06,4.138905e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sporichthya",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sporisorium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sporolactobacillus",0,8.235494e-08,0,0,9.644876e-08,0,1.782774e-06,0,0,0,4.240861e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.60565e-07,0,0,9.063544e-08,0,0,9.380584e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.781349e-08,0,0,5.993674e-07,0,0,4.598531e-08,0,0,0,0,0,0,0,1.649274e-07,5.908622e-07,0,0,0,0,0,0,0,0,7.245373e-08,0,0,9.228744e-08,5.464909e-08,0,4.34569e-07,0,0,0,0,0,0,0,0,0,0,0,8.823273e-08,0,4.277904e-08,0,8.641266e-08
"Sporosarcina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.798966e-08,0,0,0,0,0,0,8.196878e-08,0,0,0,1.202572e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.778918e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.004252e-06,0,0,0,0,0,0,0
"Sporothrix",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.951034e-07,0,0,0,0,0,0,0,0,0,0,6.276973e-08,0,6.389409e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Stachybotrys",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Stackebrandtia",0,3.16232e-07,0,0,0,0,0,1.377034e-07,3.712152e-08,0,4.82698e-08,4.130416e-08,1.466765e-08,0,2.803434e-07,4.694527e-07,4.115752e-08,6.100663e-08,3.120562e-07,5.260728e-07,3.456932e-07,6.185204e-07,5.757206e-07,2.548727e-07,3.165491e-08,3.213763e-07,3.410028e-07,6.129398e-07,7.631794e-08,0,0,2.447526e-07,3.878879e-08,1.754739e-07,0,1.331941e-07,0,0,3.62285e-08,0,4.717826e-08,0,0,0,0,0,0,0,7.971724e-07,1.564323e-07,1.883812e-07,0,1.386953e-08,0,3.048219e-08,0,4.652965e-08,3.104029e-08,0,0,0,0,8.716798e-08,1.88777e-07,0,3.686348e-08,3.223201e-08,3.00902e-08,1.208676e-07,0,0,0,3.87875e-08,0,0,0,2.582841e-08,2.088777e-07,3.183958e-08,0,1.948139e-08,3.329208e-08,8.343434e-08,0,6.960118e-08,0,0,0,0,0,0,6.138379e-08,0,5.795614e-08,6.542458e-07,5.146644e-08,8.533475e-08,1.351367e-08,1.540226e-08
"Staphylococcus",4.343791e-05,5.70913e-05,1.42668e-05,1.302408e-05,2.032375e-05,1.788284e-05,1.999968e-05,0.0002236329,3.29473e-05,1.381145e-05,8.266883e-06,5.668934e-06,4.387359e-06,2.994023e-05,0.0001133921,1.720998e-05,7.250161e-05,5.532921e-05,1.096302e-05,3.100168e-05,0.0001002281,0.0002103573,1.639612e-05,6.436878e-05,2.496203e-05,7.949224e-05,4.308657e-05,3.861527e-05,2.052988e-05,4.475377e-05,9.682442e-06,3.096113e-05,7.084641e-05,5.3843e-05,4.316369e-05,0.0001797003,5.305386e-05,4.425051e-05,8.108108e-05,3.802829e-05,5.178721e-05,2.799083e-05,4.444223e-05,1.24995e-05,1.455804e-05,1.985422e-05,1.869606e-05,1.024605e-05,0.001424461,2.713805e-05,2.568525e-05,1.527737e-05,2.578852e-05,1.516759e-05,1.735047e-05,2.727374e-05,6.701573e-05,1.337076e-05,2.342276e-05,2.352902e-05,1.73802e-05,2.761392e-05,7.971704e-05,3.77983e-05,1.555575e-05,1.198163e-05,7.961992e-06,7.528288e-06,1.924944e-05,0.0001167113,4.038385e-05,1.429766e-05,1.482579e-05,2.014998e-05,2.99369e-05,1.351846e-05,2.124781e-05,3.998532e-05,1.7562e-05,9.606281e-06,5.585914e-06,1.315965e-05,7.323989e-06,0.0007024529,2.672163e-05,3.417388e-05,1.399793e-05,1.722253e-05,1.493455e-05,2.590522e-05,2.447994e-05,0.00198715,5.215196e-05,4.278734e-05,1.414869e-05,5.6917e-05,3.179692e-06,5.757991e-06,1.807271e-05
"Stenotrophomonas",2.066921e-05,1.607197e-05,1.506574e-05,1.919423e-05,1.148899e-05,1.401352e-05,1.312271e-05,5.74187e-05,4.220798e-05,3.35352e-05,2.245787e-05,1.390209e-05,1.729432e-05,1.61472e-05,4.156428e-05,1.122725e-05,1.831087e-05,3.345175e-05,5.441108e-06,3.172466e-05,6.07636e-06,4.661974e-06,1.32439e-05,7.769253e-06,4.644889e-06,4.4941e-06,4.44866e-06,3.675814e-06,5.433049e-06,1.503679e-05,3.300655e-05,1.070962e-05,2.145146e-05,1.610107e-05,6.652429e-05,2.68484e-05,2.83829e-05,2.032314e-05,1.300244e-05,2.240917e-05,1.584539e-05,4.136945e-05,2.007907e-05,3.903116e-05,1.663704e-05,9.271117e-06,1.523545e-05,1.939251e-05,0.0001167927,4.458605e-05,1.519533e-05,1.872898e-05,1.32682e-05,7.838201e-06,1.26579e-05,8.775656e-06,1.84733e-05,2.606335e-05,2.970459e-05,1.668716e-05,1.278342e-05,1.871363e-05,5.785591e-05,2.484584e-05,2.924696e-05,1.508311e-05,1.193226e-05,1.258012e-05,9.523284e-06,8.639604e-06,2.363108e-05,4.588865e-05,2.730571e-05,1.176052e-05,4.925961e-06,1.147709e-05,0.0001025951,4.443547e-05,6.664467e-05,3.435457e-05,1.940153e-05,1.015421e-05,1.22927e-05,1.704116e-05,1.841215e-05,2.255679e-05,2.761953e-05,3.213322e-05,8.574573e-06,1.995679e-05,2.550333e-05,1.010259e-05,9.171356e-05,2.46596e-05,1.988784e-05,2.075039e-05,1.4734e-05,5.819301e-06,1.43256e-05
"Stomatobaculum",1.298283e-06,1.734711e-06,7.33742e-07,9.652328e-07,2.019908e-06,1.371852e-06,5.743032e-06,1.345429e-06,7.462731e-07,6.627646e-07,5.194609e-07,6.94847e-07,4.1687e-08,4.296544e-07,3.176573e-06,1.181638e-06,1.714016e-06,1.622359e-07,1.329575e-06,4.076771e-07,1.673639e-06,2.474194e-06,9.074226e-08,1.686849e-06,2.563916e-06,2.848767e-06,3.850668e-06,1.618683e-06,2.561041e-06,1.925138e-06,1.41627e-06,1.754317e-06,2.322412e-06,1.904334e-06,7.476474e-07,7.911042e-07,9.869592e-07,1.222213e-06,1.17212e-06,1.41556e-06,4.896714e-07,6.194769e-07,4.458349e-06,9.393504e-07,2.806234e-06,5.972324e-07,2.112428e-06,3.709559e-06,0,2.740666e-07,7.377769e-07,2.742093e-07,6.908025e-08,1.989748e-06,1.260524e-06,1.838988e-06,0,5.167945e-07,3.049369e-06,1.31679e-06,1.924921e-06,2.208406e-06,8.921398e-07,3.549257e-07,5.345323e-07,4.153055e-07,3.538568e-07,1.282793e-07,8.717392e-07,6.051549e-07,7.198783e-07,6.565458e-07,8.187591e-07,0,1.886498e-06,1.956293e-06,3.902492e-07,1.831329e-06,2.741975e-07,2.402237e-07,3.70436e-07,2.738688e-07,5.223566e-07,0,6.510245e-07,3.761082e-06,3.056289e-06,2.194075e-06,1.193068e-06,1.353543e-06,1.474662e-06,0,1.123961e-06,6.792397e-07,2.388444e-07,8.758074e-08,1.027582e-06,2.309196e-07,7.969244e-07
