"","CBJMR00700","CBJMR01400","CBJMR02800","CBJMR04200","CBJMR04201","CBJMR04202","CBJMR04203","CHCFR00700","CHCFR01400","CHCFR02800","CHCFR04200","CHCFR05601","CHCFR05602","CHCFR05603","DGYFR06201","DGYFR06202","DGYFR06203","DGYMR06201","DGYMR06202","DGYMR06203","DHCFR07801","DHCFR07802","DHCFR07803","DHCMR07801","DHCMR07802","DHCMR07803","DHKFR23501","DHKFR23502","DHKFR23503","DSLFR04101","DSLFR04102","DSLFR04103","DSLMR04101","DSLMR04102","DSLMR04103","DSTFR04001","DSTFR04002","DSTFR04003","DSTMR04001","DSTMR04002","DSTMR04003","HBJMR00700","HBJMR01400","HBJMR02800","HBJMR04200","HBJMR04201","HBJMR04202","HBJMR04203","HHCFR00700","HHCFR01400","HHCFR02800","HHCFR04200","HHCFR05601","HHCFR05602","HHCFR05603","LBJMR00700","LBJMR01400","LBJMR02800","LBJMR04200","LBJMR04201","LBJMR04202","LBJMR04203","LHCFR00700","LHCFR01400","LHCFR02800","LHCFR04200","LHCFR05601","LHCFR05602","LHCFR05603","MBJMR00700","MBJMR01400","MBJMR02800","MBJMR04200","MBJMR04201","MBJMR04202","MBJMR04203","MHCFR00700","MHCFR01400","MHCFR02800","MHCFR04200","MHCFR05601","MHCFR05602","MHCFR05603","NBJMR00100","NBJMR00700","NBJMR01400","NBJMR02800","NBJMR04200","NBJMR04201","NBJMR04202","NBJMR04203","NHCFR00100","NHCFR00700","NHCFR01400","NHCFR02800","NHCFR04200","NHCFR05601","NHCFR05602","NHCFR05603"
"Sphingomonas",7.318502e-05,1.498282e-05,2.701492e-05,2.563567e-05,4.717754e-05,4.769696e-05,0.0002882468,3.517644e-05,1.852176e-05,1.68491e-05,7.812373e-05,5.256897e-05,4.087197e-05,0.0001228692,5.958399e-05,7.188878e-05,0.0002670475,3.183105e-05,3.708919e-05,6.300623e-05,1.611342e-05,7.355743e-05,3.394271e-05,0.0001769245,1.95692e-05,2.873144e-05,2.798542e-05,0.0001910649,0.0002827609,9.035245e-05,9.753262e-05,6.698901e-05,0.0001347951,0.0003209527,0.0001201692,2.021252e-05,2.168094e-05,1.46188e-05,3.08973e-05,2.912749e-05,3.583366e-05,4.840688e-06,3.042708e-05,0.000203767,4.688037e-05,1.620698e-05,6.246816e-05,4.416408e-05,2.290601e-05,8.793641e-06,3.925835e-05,6.540893e-05,2.810234e-05,1.75577e-05,6.447971e-05,0.0001321787,3.766149e-05,6.206781e-05,9.666244e-05,2.191439e-05,0.0001484942,8.840777e-05,7.117454e-05,2.185857e-05,1.735677e-05,2.572701e-05,3.695509e-05,2.729331e-05,2.028761e-05,2.171056e-05,1.463363e-05,0.0002572886,1.52847e-05,2.508569e-06,1.961893e-05,4.27523e-05,3.048319e-05,4.14913e-05,1.792265e-05,2.883832e-05,8.536916e-05,2.121044e-05,2.686575e-05,9.268684e-05,9.460773e-06,1.136881e-05,3.425757e-05,3.658875e-05,0.0001744639,0.0001545641,1.099791e-05,0.0001164466,6.423357e-05,3.682127e-05,3.339093e-05,4.906084e-05,4.351618e-05,3.986404e-05,2.608531e-05
"Sphingopyxis",0,4.567226e-08,1.063815e-07,5.446884e-08,0,0,0,0,0,0,6.388014e-08,6.834497e-08,1.230719e-07,5.665298e-08,2.205983e-07,1.469866e-07,0,3.96469e-08,0,2.096008e-08,3.680287e-08,7.738288e-08,0,0,0,0,0,0,1.684792e-07,0,0,3.529511e-08,0,0,0,0,0,0,1.423448e-08,0,0,0,0,0,0,0,7.161746e-08,4.593381e-08,4.180756e-08,0,8.467099e-08,9.794025e-08,0,0,0,0,0,0,0,0,6.472035e-07,8.541798e-07,0,0,0,6.022487e-08,0,0,0,0,0,1.236547e-07,0,3.768539e-08,0,0,0,0,2.657678e-08,3.987921e-08,3.803702e-08,0,0,3.046843e-06,0,0,0,0,7.343365e-07,6.539878e-07,0,0,1.153864e-07,1.139236e-07,3.645793e-08,3.359833e-08,1.974834e-08,2.333977e-08,2.985647e-08
"Spirochaeta",0,2.672812e-08,0,2.149795e-07,3.247204e-08,1.679263e-07,1.342233e-07,3.831593e-07,5.971232e-08,1.295873e-07,1.061209e-07,4.589077e-08,4.063374e-08,5.515556e-08,3.700716e-06,8.737039e-09,6.925892e-06,6.749435e-08,0,1.591032e-06,5.297381e-07,4.966967e-07,1.188554e-07,0,6.706191e-08,0,1.335296e-05,0,0,9.450737e-08,4.513414e-08,1.136039e-07,8.098218e-08,1.51712e-08,0,1.840218e-06,9.018991e-08,2.461982e-07,0,3.632852e-07,3.006118e-07,0,0,1.438156e-08,5.084005e-08,0,2.602125e-08,1.216318e-07,6.202322e-07,2.021093e-07,0,5.142041e-08,1.085924e-07,2.139488e-07,0,0,0,2.138872e-07,6.668934e-08,2.004337e-08,1.300936e-07,0,2.167798e-07,1.401154e-07,2.468063e-07,1.762227e-08,1.190146e-07,5.982746e-08,7.420945e-08,0,0,1.218773e-08,1.599513e-08,3.593453e-07,4.043108e-08,4.771382e-08,1.462654e-07,1.003043e-07,1.08872e-07,2.799505e-08,0,7.088947e-09,7.882647e-09,0,1.711656e-08,0,8.613411e-08,8.168341e-08,1.978125e-06,1.510263e-07,1.17432e-07,0,2.314749e-07,8.850568e-08,3.209919e-07,2.206342e-08,1.309005e-07,2.210428e-07,9.162984e-08
"Spirosoma",0,0,0,0,0,0,2.832772e-07,0,0,0,0,0,0,0,0,0,9.776982e-08,1.03113e-07,0,0,1.910229e-06,1.735741e-06,3.650729e-06,0,0,0,3.44437e-06,0,9.624896e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.764051e-06,0,0,0,0,0,0,0,0,0,0
"Sporichthya",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sporisorium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.843879e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sporolactobacillus",0,0,0,5.040136e-07,0,0,7.657451e-08,0,0,4.752877e-08,4.367853e-08,0,4.527289e-07,0,0,0,0,0,0,0,6.810921e-08,0,0,0,0,0,0,0,0,0,0,6.531888e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.466652e-07,0,0,0,0,6.349274e-08,1.110774e-07,0,1.741153e-07,0,0,0,3.143926e-07,0,0,0,0,0,0,5.572755e-08,5.109229e-08,1.541016e-07,4.047502e-08,0,0,0,8.093123e-07,0,0,2.689324e-07,0,5.222662e-08,0,2.268454e-07,1.474552e-07,0,3.110063e-07,0,0,0,0,0,0,0,0,0,0,0,3.036188e-07,0,0,4.319374e-08,6.077925e-07
"Sporosarcina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.81627e-07,0,8.786223e-06,0,0,2.033258e-07,2.354532e-07,6.256488e-08,0,5.516527e-07,4.110399e-07,3.025043e-06,1.947142e-08,2.745905e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.221007e-08,0,0,0,0,0,0,0,0,0,0,1.450121e-05,1.221306e-07,0,0,0,0,0,0
"Sporothrix",0,0,0,0,0,0,0,0,0,1.134795e-07,0,0,0,0,0,1.175775e-07,0,0,0,0,1.626173e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.546939e-07,0
"Stachybotrys",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.767792e-07,5.138268e-08,0,0,0,0,0,0,0,0,0,2.003993e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.348961e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.295211e-08,4.668572e-08,0,2.389088e-06,0,0,0,0,0,0,0
"Stackebrandtia",0,5.539822e-07,0,0,0,0,2.993014e-07,8.759247e-08,6.344089e-08,1.694312e-08,3.114118e-08,1.724445e-08,1.467177e-08,1.527786e-07,4.107193e-06,8.15457e-08,3.096267e-06,1.209002e-07,9.395127e-08,1.104189e-06,8.282612e-07,3.210425e-05,5.59467e-07,3.281782e-06,1.722043e-07,1.93709e-05,2.03749e-07,1.032002e-05,2.883388e-06,0,0,1.209164e-07,6.353118e-06,4.062123e-07,9.947558e-08,0,0,9.349297e-08,1.294059e-07,1.234422e-07,5.29557e-07,0,4.891645e-07,1.061469e-06,3.671399e-08,4.959042e-07,1.669354e-07,0,8.336627e-08,3.684848e-08,2.043844e-07,0,1.979853e-08,3.528286e-08,1.243268e-06,0,4.693509e-06,0,0,0,0,3.110211e-08,3.471187e-07,3.288081e-07,7.07628e-08,1.428929e-07,7.285383e-08,7.324583e-08,2.885719e-08,3.529375e-07,4.678496e-08,0,0,0,1.59525e-07,0,0,1.152982e-07,3.675761e-07,2.021654e-08,1.322395e-06,3.19659e-08,8.224651e-08,0,1.157745e-07,4.877005e-07,0,0,5.221402e-07,0,0,0,5.666843e-07,2.385118e-08,4.584551e-07,4.433113e-08,3.894811e-08,4.61933e-08,3.939396e-08
"Staphylococcus",1.938823e-05,9.881251e-05,7.602282e-06,2.007959e-05,3.019855e-05,1.647349e-05,0.0001298216,5.011096e-05,2.581751e-05,1.093309e-05,1.518019e-05,1.600141e-05,6.375084e-06,0.0001443647,0.0001154585,1.104891e-05,0.002188876,3.24523e-05,1.085879e-05,0.0002546943,0.0001498692,0.0002555258,2.545356e-05,0.001707864,0.0001037831,0.001634375,3.299498e-05,0.0003887543,0.0001225877,3.566946e-05,1.23993e-05,6.067374e-05,0.0008024056,0.0001962113,7.955937e-05,8.684935e-05,5.642657e-05,3.890093e-05,0.0001804001,5.467981e-05,0.0003706806,2.515222e-05,0.0001210184,0.0001493244,1.976647e-05,3.013986e-05,0.0003109232,0.0002879588,4.193325e-05,2.730409e-05,2.470314e-05,2.177223e-05,7.487402e-06,1.439452e-05,0.0001116548,2.150854e-05,0.0007722435,1.096543e-05,3.657459e-05,2.936233e-05,0.0004080908,0.000380999,4.568554e-05,4.836845e-05,2.027604e-05,1.546087e-05,8.916848e-06,1.061632e-05,1.611721e-05,2.658759e-05,9.63251e-05,4.27259e-05,2.36686e-05,1.538624e-05,0.0002207298,3.786459e-05,2.915254e-05,2.977331e-05,4.82807e-05,1.133224e-05,0.0001011469,1.092935e-05,1.403187e-05,0.0009204169,1.891707e-05,8.213288e-05,1.500123e-05,2.386031e-05,0.0004400706,6.489018e-05,2.897981e-05,0.003203206,2.341528e-05,4.251789e-05,1.627738e-05,4.68145e-05,5.342735e-06,1.259011e-05,4.583663e-05
"Stenotrophomonas",0.0007784264,2.294197e-05,3.541989e-05,5.455595e-05,1.995427e-05,1.88004e-05,9.765104e-06,0.0003549756,2.997281e-05,2.910839e-05,2.307167e-05,1.841773e-05,1.407598e-05,2.797284e-05,8.068737e-05,5.250691e-05,1.638675e-05,2.981971e-05,4.522951e-06,3.435159e-05,7.079078e-06,3.556564e-05,1.343875e-05,3.767053e-06,5.851471e-06,1.99344e-05,6.051238e-06,9.219556e-07,2.791002e-06,1.997904e-05,5.024014e-05,1.680438e-05,2.967967e-05,2.982397e-05,5.281472e-05,1.580108e-05,2.587847e-05,2.124433e-05,1.430231e-05,1.894188e-05,1.238925e-05,3.817738e-05,0.0008825611,3.316451e-05,2.221103e-05,1.200192e-05,1.723509e-05,7.803199e-06,7.094926e-05,2.699725e-05,1.730012e-05,1.875757e-05,1.318216e-05,9.440663e-06,1.234227e-05,0.0001920656,5.190055e-05,2.422457e-05,5.74032e-05,1.94906e-05,7.045624e-05,5.903813e-05,0.0001468521,2.435502e-05,2.155247e-05,1.933166e-05,1.171098e-05,1.078498e-05,1.198116e-05,6.986742e-05,0.0001568895,6.855097e-05,1.756692e-05,7.513298e-06,9.090298e-06,1.684861e-05,0.0001295981,4.19286e-05,2.163521e-05,1.93721e-05,2.497996e-05,1.259748e-05,9.56964e-06,0.0004262746,7.88351e-05,8.012642e-05,1.593009e-05,2.947273e-05,5.41535e-05,0.000758407,2.435428e-05,7.844084e-05,0.0006608547,2.600133e-05,2.42546e-05,1.996517e-05,1.407366e-05,5.327848e-06,1.377597e-05
"Stomatobaculum",0,1.931905e-06,7.317245e-06,3.35549e-06,3.487634e-06,2.977868e-06,0,4.543887e-07,6.386362e-07,1.084208e-06,5.792048e-07,1.117444e-06,1.457133e-06,1.109674e-06,3.296283e-06,1.286461e-06,2.864629e-07,1.231968e-06,6.794094e-07,1.887748e-06,2.909806e-06,2.512458e-07,4.068456e-07,0,1.739588e-06,1.100403e-06,2.5891e-06,0,0,1.769498e-06,9.250742e-07,2.444865e-06,1.067198e-06,1.002366e-06,5.167381e-07,1.734612e-07,3.42989e-07,2.928095e-06,1.061521e-06,2.422531e-06,4.661859e-07,6.609129e-07,1.85775e-07,4.689462e-07,4.203044e-06,1.578755e-06,2.347613e-06,6.316625e-07,3.791602e-07,7.128096e-07,3.599528e-07,4.287076e-07,2.556596e-06,3.307446e-06,2.511621e-06,0,1.678104e-06,6.695908e-07,4.698751e-07,1.818604e-06,1.960272e-07,2.117808e-07,5.116727e-07,4.949591e-07,9.223088e-07,3.433424e-07,1.841742e-07,1.304129e-06,1.414283e-06,8.937468e-07,2.768644e-07,1.075144e-06,6.519864e-07,1.063632e-06,3.957848e-07,1.686449e-06,7.072574e-07,1.063996e-06,1.403012e-06,5.997518e-07,1.333747e-06,1.195063e-06,2.142715e-06,0,1.224522e-06,8.310226e-07,2.919651e-06,2.107727e-06,5.113722e-07,1.260675e-06,2.921353e-06,0,5.763414e-07,1.312835e-06,4.383705e-07,1.862423e-07,4.005068e-07,2.058078e-06,9.210641e-07
"Stoquefichus",0,6.483807e-07,0,7.918994e-07,8.707268e-07,2.496334e-06,1.661557e-07,7.919324e-07,1.731953e-06,5.855381e-07,4.640675e-07,1.421285e-07,3.154387e-07,1.118699e-06,7.399306e-07,3.52361e-07,3.924038e-07,3.882275e-06,9.214811e-08,1.063298e-06,5.340124e-06,5.998018e-07,8.891483e-08,6.700053e-08,5.972792e-06,6.392719e-07,1.082017e-06,2.58115e-08,0,1.251495e-06,1.499908e-07,2.967193e-07,1.9284e-07,6.820479e-08,7.652296e-07,5.937429e-07,8.236684e-07,9.498759e-07,1.225792e-05,2.461001e-06,4.003201e-06,6.881266e-06,0,0,1.446142e-06,1.502971e-06,2.213692e-06,0,4.244761e-06,2.524407e-06,1.858123e-06,3.717181e-07,9.630127e-08,1.831445e-06,5.942077e-07,0,5.729567e-06,3.969487e-08,1.604509e-06,5.026218e-07,1.904942e-07,3.664394e-07,8.092054e-07,2.352372e-06,4.386734e-07,1.792188e-07,1.060451e-07,4.204208e-07,4.044682e-07,5.215081e-06,9.518213e-07,0,6.065681e-07,1.002376e-06,0,4.234723e-08,1.607219e-06,1.372781e-06,3.849137e-07,3.057139e-07,1.139644e-06,1.323572e-07,8.406112e-08,0,4.798913e-06,1.280666e-06,1.746707e-06,1.132397e-06,0,7.086548e-07,2.290753e-06,0,3.891593e-07,1.923826e-06,1.320628e-07,7.572246e-07,4.234289e-07,8.734369e-08,1.448576e-06
"Streptacidiphilus",0,2.631158e-07,0,1.83342e-07,8.30125e-08,0,0,8.470622e-08,2.738476e-07,1.92111e-08,7.061936e-08,1.890135e-07,0,4.716602e-06,4.004248e-07,0,2.015392e-06,0,0,1.010616e-07,5.501129e-08,1.774447e-07,0,0,0,7.35512e-07,3.199849e-07,0,1.016118e-08,5.544137e-08,2.864299e-08,3.165453e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.917143e-08,6.029752e-08,7.008481e-08,1.70942e-08,0,0,0,0,0,0,1.613996e-07,0,0,0,1.145571e-07,4.142465e-08,5.452407e-08,2.516728e-08,5.968772e-08,6.036227e-08,0,0,0,0,0,0,0,0,1.490338e-07,4.731117e-08,8.318878e-08,0,4.223364e-08,2.414208e-08,0,0,0,0,0,4.257881e-08,1.803674e-06,0,0,0,1.287057e-06,0,6.112064e-08,0,5.888219e-08,2.519635e-08,2.975208e-08
"Streptoalloteichus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Streptococcus",0.0005955165,0.000452604,0.0001848839,0.0006084763,0.001938308,0.00022458,0.0005551315,0.0004400075,0.0002004445,0.0004314063,0.0001962298,0.0003918803,0.0002354116,0.0007110481,0.0001477481,0.0001103487,0.003268422,0.0001976594,4.739271e-05,0.0007474265,0.001934712,0.0003349873,0.0001050412,0.0114674,0.0005017784,0.0002695195,0.0001984709,0.002656064,0.00176131,0.0001845629,7.746686e-05,0.0002846662,0.002129952,0.0007028333,0.000264865,0.0001478103,0.0001249533,0.0001837365,0.0003858169,0.0001183674,0.0005766882,0.0001424007,0.001623462,0.06494569,0.0003146079,0.0006104626,0.01707252,0.03617454,0.0006041328,0.0001889302,0.0002354145,0.0001452693,0.000177688,0.0002717801,0.001940249,9.40708e-05,0.001228375,0.002086789,0.003080947,0.0004304172,0.0452229,0.03083273,0.0005848959,0.0004236987,0.0001820334,8.844884e-05,0.0001371087,0.0003064617,0.0002204838,0.001949232,0.00301941,0.02627865,0.0003950225,0.0003044771,0.0152979,0.002047002,0.0006690885,0.0002024083,0.0008309331,9.089915e-05,0.001505125,0.0001393459,0.0003230921,0.001097708,0.0003709647,0.00072607,0.0003874805,0.001546419,0.1226327,0.0006686741,0.00188298,0.002350342,0.0003041915,0.0002896022,0.0004807921,0.008536771,0.0001828873,0.0005599604,0.03335939
"Streptomonospora",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.218899e-07,0,7.305859e-08,0,0,0,0,5.915618e-07,0,1.664016e-07,0,4.626819e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.056578e-08,0,3.769891e-08,0,0,0
"Streptomyces",0.001062326,5.318358e-05,6.760655e-05,6.925481e-05,8.986651e-05,4.311578e-05,5.329368e-05,0.000148093,0.0001257672,0.0001125341,0.0001366638,0.0001233374,6.332988e-05,0.0009267664,0.0001000819,5.211317e-05,0.000127936,5.457562e-05,8.981231e-05,5.476539e-05,4.424019e-05,0.0001146441,5.982248e-05,1.412892e-05,0.0001061538,0.0002890695,2.903779e-05,1.648637e-05,1.358492e-05,4.374802e-05,5.094929e-05,5.035898e-05,1.342558e-05,4.980259e-05,3.573755e-05,3.091836e-05,2.982208e-05,3.761732e-05,3.763684e-05,4.068866e-05,3.449774e-05,6.348551e-05,2.425192e-05,3.506535e-05,4.708555e-05,1.342045e-05,2.542984e-05,7.858207e-06,5.757729e-05,0.0001267639,8.694714e-05,4.659025e-05,7.283343e-05,5.692429e-05,3.097308e-05,0.00445648,0.0002957752,5.550538e-05,4.413054e-05,3.18971e-05,1.846366e-05,2.337479e-05,0.0001165901,6.080653e-05,7.184035e-05,9.421004e-05,8.154272e-05,7.033205e-05,3.521956e-05,0.0005249282,5.244743e-05,4.166897e-05,3.654084e-05,1.785911e-05,6.254046e-06,7.872185e-05,7.835211e-05,0.0001042069,6.932556e-05,9.053055e-05,5.672882e-05,4.732638e-05,6.092435e-05,0.0009476538,5.266173e-05,8.23251e-05,7.672089e-05,5.198736e-05,0.0003763131,5.993737e-05,3.162566e-05,0.0006086138,0.0002132652,9.977619e-05,7.291229e-05,6.595625e-05,7.068242e-05,6.504604e-05,4.821925e-05
"Streptosporangium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Subdoligranulum",0.003350514,0.08846854,0.04265061,0.01808004,0.01824841,0.01088872,0.0004628891,0.02399178,0.03473822,0.04157617,0.01035037,0.01771724,0.007371852,0.02100162,0.02047189,0.01536343,0.004106989,0.02207766,0.03001677,0.01281641,0.01856742,0.02246031,0.02307047,0.0002869775,0.03280158,0.006658423,0.01574583,0.0007192929,0.001642436,0.01578933,0.02979956,0.02627029,0.003636731,0.002887216,0.03036776,0.01345691,0.02434154,0.02791621,0.01923341,0.0276065,0.02741869,0.03601642,0.001368644,0.002315809,0.01687262,0.00364715,0.006190655,0.002366574,0.01258479,0.01000381,0.06593552,0.005656241,0.05226257,0.009753825,0.01225636,0.006236155,0.04539823,0.006089734,0.02678846,0.0161423,0.001036843,0.00552006,0.03249258,0.1135671,0.05966031,0.04513359,0.007237187,0.02601066,0.006153586,0.03800894,0.004951271,0.01073129,0.02709927,0.04401257,0.001668854,0.005102578,0.07336737,0.06274418,0.04110821,0.01054302,0.006854697,0.01049094,0.01018876,0.0009038727,0.02102293,0.04013743,0.01440819,0.01365542,0.001254805,0.02336076,0.01134791,0.003115647,0.0229049,0.0695668,0.03325732,0.009236869,0.0140394,0.0242343,0.0805138
"Succinatimonas",1.321598e-06,5.206416e-07,2.564453e-06,1.65112e-06,3.610042e-06,2.757945e-06,0,3.402908e-07,1.520325e-07,1.745454e-06,2.888622e-05,5.509616e-05,1.377544e-05,1.04324e-05,1.500007e-06,0.0001830065,1.306323e-05,6.195573e-05,1.199712e-05,0.0001586657,8.327363e-06,3.491668e-06,1.530817e-06,2.747222e-06,0.0005876134,2.444269e-06,0.0002273115,3.506998e-08,1.907589e-06,1.893925e-06,9.896095e-07,1.12767e-06,6.969181e-07,7.935909e-08,6.531698e-07,7.444885e-06,2.190158e-06,3.291236e-06,6.730926e-07,3.070403e-06,1.36549e-06,2.746484e-06,0,5.22673e-08,2.805886e-06,1.894236e-06,1.317745e-06,3.129894e-07,8.917571e-07,1.696328e-07,5.715287e-07,1.130861e-06,1.259725e-05,1.308498e-06,2.239592e-06,0,0,1.270002e-06,1.544973e-06,4.061776e-06,4.975595e-08,1.048593e-06,5.014769e-07,2.951079e-07,5.030762e-07,1.657918e-06,1.419375e-05,4.338815e-06,4.304932e-06,4.949561e-07,7.926416e-07,4.973829e-07,1.851848e-06,1.665213e-06,5.048702e-08,9.743486e-07,4.246329e-08,0,4.79134e-07,4.924889e-06,8.620372e-07,4.0286e-05,1.115563e-05,0,4.797644e-07,0,7.128478e-07,1.760129e-06,3.222112e-07,2.753894e-06,3.740738e-06,0,2.623404e-07,2.655444e-07,3.434672e-07,7.265088e-06,5.185914e-05,9.932413e-05,0.0006537679
"Sulfitobacter",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.309853e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sulfobacillus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.860383e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sulfurospirillum",0,0,0,0,0,6.311605e-08,0,0,0,0,8.88964e-08,0,8.376481e-08,0,3.625971e-08,0,0,0,0,0,2.772375e-07,0,0,0,2.020086e-07,2.856492e-07,0,0,0,0,0,0,0,0,0,0,0,1.370527e-07,1.36952e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,3.767825e-08,0,0,0,0,0,0,0,0,5.918992e-08,0,0,0,1.512254e-07,0,0,0,0,0,0,6.863111e-08,0,0,0,0,0,1.334693e-07,1.538951e-07,3.334523e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.109146e-07,0,3.516389e-07,0
"Sulfurovum",0,0,0,6.414719e-08,2.613865e-07,2.960195e-08,0,0,0,0,0,3.880001e-08,1.980689e-07,9.748436e-08,0,0,1.454427e-08,0,0,0,0,0,0,0,0,0,2.079902e-07,0,1.431803e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.938644e-08,0,0,0,0,3.334467e-08,0,0,8.328168e-08,0,0,0,0,3.278422e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.687878e-07,0,2.582e-08,0,1.762289e-07,0,0,0,0,0,0,0,3.464498e-08,5.318184e-07
"Sutterella",4.174612e-06,6.279199e-06,1.611626e-05,1.22837e-05,2.272118e-05,1.293777e-05,1.147159e-06,4.661909e-06,5.719243e-06,1.723218e-05,0.0001617685,0.0002145048,0.001305711,0.001141531,0.001077057,0.0001733582,5.191962e-05,0.003180935,1.909477e-05,0.003773379,0.001119065,0.0001094344,6.720795e-05,1.769202e-05,0.0009428341,3.109605e-05,0.002379673,2.350399e-05,8.723301e-05,1.29924e-05,9.888126e-06,1.393106e-05,6.45555e-06,3.964007e-06,1.147261e-05,8.009822e-06,1.562456e-05,1.027837e-05,8.594037e-06,5.555858e-06,3.242819e-06,6.77338e-06,4.108037e-07,1.550712e-06,2.201519e-05,1.459528e-05,6.811103e-06,3.171002e-06,5.84575e-06,9.134693e-06,9.062633e-05,6.762647e-06,0.003170795,9.80371e-06,0.0004103457,0,8.135759e-06,1.204973e-05,1.20567e-05,2.294558e-05,1.070944e-06,9.287309e-06,3.3376e-06,1.096803e-05,1.573342e-05,1.283325e-05,2.311989e-05,1.536244e-05,1.396945e-05,5.658442e-06,3.114395e-06,6.316185e-06,1.101005e-05,1.290667e-05,1.569783e-06,7.437583e-06,5.581013e-06,5.878187e-06,2.53881e-05,1.257233e-05,2.377633e-05,2.71123e-05,9.9135e-06,0,8.115345e-06,5.679613e-06,2.036092e-05,1.798427e-05,9.283514e-07,0.0005854751,1.811343e-05,0,9.280713e-06,8.261038e-06,1.21441e-05,5.105251e-05,0.002715054,0.003713686,0.0008158614
