"","CBJMI00700","CBJMI01400","CBJMI02800","CBJMI04200","CBJMI04201","CBJMI04202","CBJMI04203","CHCFI00700","CHCFI01400","CHCFI02800","CHCFI04200","CHCFI05601","CHCFI05602","CHCFI05603","DGYFI06201","DGYFI06202","DGYFI06203","DGYMI06201","DGYMI06202","DGYMI06203","DHCFI07801","DHCFI07802","DHCFI07803","DHCMI07801","DHCMI07802","DHCMI07803","DHKFI23501","DHKFI23502","DHKFI23503","DSLFI04101","DSLFI04102","DSLFI04103","DSLMI04101","DSLMI04102","DSLMI04103","DSTFI04001","DSTFI04002","DSTFI04003","DSTMI04001","DSTMI04002","DSTMI04003","HBJMI00700","HBJMI01400","HBJMI02800","HBJMI04200","HBJMI04201","HBJMI04202","HBJMI04203","HHCFI00700","HHCFI01400","HHCFI02800","HHCFI04200","HHCFI05601","HHCFI05602","HHCFI05603","LBJMI00700","LBJMI01400","LBJMI02800","LBJMI04200","LBJMI04201","LBJMI04202","LBJMI04203","LHCFI00700","LHCFI01400","LHCFI02800","LHCFI04200","LHCFI05601","LHCFI05602","LHCFI05603","MBJMI00700","MBJMI01400","MBJMI02800","MBJMI04200","MBJMI04201","MBJMI04202","MBJMI04203","MHCFI00700","MHCFI01400","MHCFI02800","MHCFI04200","MHCFI05601","MHCFI05602","MHCFI05603","NBJMI00100","NBJMI00700","NBJMI01400","NBJMI02800","NBJMI04200","NBJMI04201","NBJMI04202","NBJMI04203","NHCFI00100","NHCFI00700","NHCFI01400","NHCFI02800","NHCFI04200","NHCFI05601","NHCFI05602","NHCFI05603"
"Scardovia",0,0,0,0,0,0,0,0,1.270685e-07,3.31241e-08,2.757148e-06,4.410509e-08,2.517259e-06,1.50875e-07,0,4.516054e-08,0,1.013141e-07,4.264512e-07,2.572738e-06,0,0,0,0,0,0,3.282013e-06,1.876606e-06,1.932421e-05,0,0,0,4.285078e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.281195e-07,6.081336e-06,1.994213e-06,1.413368e-05,7.59418e-06,1.300828e-05,0,0,0,0,0,0,0,0,0,0,1.125709e-05,1.690386e-05,4.824725e-08,1.710055e-06,0,0,0,0,0,0,0,0,0,0,1.203093e-06,3.203819e-06,4.014036e-08,4.057412e-06,0,0,0,0,0,0,0,0,0,0,0,3.558093e-07,8.566378e-06,2.43542e-06,5.52634e-07,1.841724e-06
"Scheffersomyces",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.81359e-07,0,0,0,0,0,0,0,0,0,0
"Sciscionella",0,0,5.399342e-07,1.62664e-07,6.484761e-08,0,0,0,5.425713e-08,0,0,1.982047e-07,0,0,8.992058e-07,9.754661e-07,2.710838e-07,1.17276e-06,4.290403e-07,4.666583e-07,3.067129e-06,3.424819e-06,2.31108e-06,8.645349e-08,2.309345e-06,4.944735e-06,0,2.779424e-08,0,0,0,6.966293e-08,0,0,4.465035e-07,0,0,0,0,0,0,0,0,1.144334e-07,0,4.670751e-08,0,2.1709e-07,0,0,0,0,0,0,0,0,0,4.820787e-06,2.659785e-07,0,0,4.367787e-07,8.456642e-08,6.062222e-08,0,1.114902e-07,0,0,0,0,0,1.323527e-07,0,0,4.381252e-08,0,9.529373e-08,0,0,0,0,0,0,0,0,0,1.028097e-07,0,0,4.979392e-07,0,0,0,2.330073e-07,2.07209e-07,0,0,0,0
"Scytonema",1.670004e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.219183e-08,0,0,0,0,0,0,0,0,0,0,5.991709e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.755744e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.983167e-07,0,0,0,0,0,0,0,0,0,0,0,0
"Sedimenticola",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.881907e-07,0,0,0,0,0,0,0,0,0
"Sediminibacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sediminispirochaeta",0,2.25152e-07,2.301826e-07,0,0,0,0,3.013945e-07,8.61983e-07,6.205127e-07,3.134483e-07,8.113098e-08,7.776528e-07,3.221942e-07,4.231186e-07,2.100682e-06,6.93815e-07,0,1.43993e-07,1.410609e-06,0,0,0,0,0,0,2.745674e-07,0,7.727651e-08,1.124742e-06,1.067636e-06,1.421402e-06,3.37512e-08,3.014653e-06,1.271225e-07,2.432747e-07,0,7.145306e-08,0,0,2.271339e-07,0,1.029413e-07,0,0,0,0,3.846957e-08,4.025693e-07,1.522174e-06,7.948502e-07,4.845468e-08,1.348625e-07,5.06952e-08,8.376085e-08,1.297982e-07,1.630109e-07,5.065182e-08,1.10597e-07,0,0,0,4.64438e-08,1.590311e-06,6.910429e-08,2.882927e-08,3.46792e-08,1.361403e-07,3.856679e-08,0,2.136477e-06,5.732642e-08,1.36444e-07,0,0,0,2.048202e-07,6.693763e-08,8.485961e-08,3.157432e-07,5.024783e-08,7.42501e-07,5.771302e-07,0,0,4.329849e-07,2.289889e-07,0,0,0,0,0,1.050792e-07,7.76691e-08,3.592583e-07,8.339647e-08,2.656468e-07,0,9.153263e-08
"Segetibacter",0,0,0,0,0,0,0,0,0,1.061359e-07,0,0,0,0,2.334882e-07,3.948322e-07,0,8.735338e-07,1.141476e-06,3.489813e-07,4.705717e-08,1.666177e-07,4.546406e-07,4.981466e-08,5.075153e-07,5.899539e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.98961e-07,0,0,0,0,0,0,0,0,0,0,7.090256e-08
"Segniliparus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.381626e-08,0,0,0,0,0,5.070108e-07,0,2.940807e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Selenomonas",1.547878e-05,1.837926e-05,1.044835e-06,6.39233e-06,0,1.288353e-07,0,2.218818e-05,1.921843e-05,1.764537e-05,7.598513e-06,2.389652e-06,7.994834e-06,1.029922e-05,1.55873e-05,1.737347e-05,1.832606e-05,3.383121e-07,6.192479e-06,3.893713e-05,1.00339e-07,2.320809e-07,3.331711e-07,2.892963e-08,2.534916e-06,2.919202e-08,8.090666e-07,2.002708e-08,1.463557e-06,3.07679e-05,1.060973e-05,1.481773e-05,1.690618e-06,1.757892e-05,2.978281e-07,2.763414e-05,2.365945e-07,4.310395e-06,3.310202e-07,1.527054e-07,3.148767e-06,6.206224e-06,1.080796e-05,1.320295e-06,6.431903e-08,2.176172e-07,3.494214e-07,9.21508e-07,6.671901e-06,1.832019e-05,4.180972e-06,1.378966e-06,6.9648e-07,1.4804e-06,8.825653e-07,8.279854e-06,2.058105e-06,3.97683e-06,4.486788e-07,4.537639e-08,1.096736e-07,2.040228e-06,4.069661e-06,1.65614e-05,9.720719e-07,3.909756e-07,2.835685e-06,3.20824e-06,1.033623e-06,2.077115e-05,2.04386e-05,0,4.980282e-06,6.383058e-07,1.833551e-07,1.022561e-07,4.320481e-05,2.915597e-06,9.086268e-07,5.698331e-06,1.672719e-06,3.754256e-05,3.174007e-05,0,3.037457e-06,1.734148e-05,9.034966e-07,3.504024e-06,5.696225e-08,6.178283e-06,1.975356e-06,2.572607e-06,7.329725e-07,2.641581e-06,1.568961e-05,1.378217e-06,1.293235e-05,5.841954e-07,1.909668e-06
"Senegalimassilia",1.138776e-06,5.907614e-06,7.774566e-07,2.292748e-06,4.381233e-08,6.146189e-07,1.745328e-07,7.515785e-06,6.612731e-06,5.800309e-06,4.242434e-06,4.996323e-07,1.575676e-06,1.865166e-06,4.946671e-06,5.278047e-06,1.08581e-06,1.313575e-07,1.885119e-06,6.02686e-06,1.265904e-07,3.596227e-07,3.068086e-07,5.914503e-08,2.284853e-06,2.328124e-08,6.106416e-07,1.987964e-07,9.630829e-07,7.891893e-06,1.623541e-06,3.639734e-06,7.586805e-07,6.761384e-06,0,1.282034e-05,1.406758e-07,1.002337e-06,3.518658e-08,5.717697e-08,9.416146e-07,0,4.946722e-07,6.057987e-07,0,0,0,1.898417e-07,1.406134e-06,2.189125e-05,1.341305e-05,8.607599e-08,3.07899e-08,1.152737e-07,2.206383e-07,5.489521e-06,7.928337e-07,7.976936e-07,0,9.175608e-08,5.687979e-08,0,6.159936e-07,1.752886e-05,1.425615e-07,1.5733e-07,5.517665e-07,1.937645e-07,3.807794e-07,3.765331e-07,4.09305e-06,9.355224e-08,3.557052e-07,2.139798e-07,1.542672e-07,0,1.083531e-05,2.921978e-07,1.254039e-07,4.712355e-07,1.444805e-07,2.191743e-06,1.367561e-06,0,5.93421e-07,3.999807e-06,1.182416e-06,4.009939e-07,6.04876e-08,0,2.136532e-07,6.120356e-07,3.653499e-07,7.454854e-07,2.29616e-06,4.592996e-07,1.51992e-06,2.346754e-07,1.420701e-06
"Serinicoccus",0,0,5.830214e-08,0,0,0,0,1.758286e-08,0,3.177421e-08,6.810036e-08,1.962707e-07,6.493181e-07,1.539781e-07,1.778772e-05,1.770927e-05,1.210115e-06,1.273565e-05,3.5759e-06,1.483271e-06,6.205581e-05,1.234759e-05,2.473642e-05,5.853728e-07,6.371137e-06,2.287185e-05,2.802875e-07,3.736112e-07,2.318584e-08,7.571534e-08,7.431863e-08,0,0,0,0,8.80388e-08,6.855156e-08,3.98307e-08,9.252685e-08,0,0,0,0,1.005907e-07,6.858327e-08,0,0,0,6.816064e-07,0,6.201481e-08,0,3.860247e-07,1.7283e-07,0,0,0,0,3.919106e-08,8.789443e-08,6.681994e-08,0,1.092772e-07,6.2e-08,3.705762e-07,7.391322e-07,0,2.728957e-08,5.874129e-08,0,0,0,1.480011e-07,0,0,0,4.953864e-07,2.995584e-07,2.05285e-07,8.184979e-07,7.973873e-08,1.721576e-07,1.767463e-07,0,0,0,0,0,0,4.568472e-07,0,5.299933e-07,7.197429e-08,2.095109e-07,1.585301e-07,8.651911e-08,0,2.342256e-06,1.448075e-07
"Serratia",1.108149e-05,2.433078e-06,0.0001095152,0.0001619628,0.000118511,0.0001530601,8.406503e-06,9.293661e-07,1.529228e-05,3.013724e-06,8.763508e-07,2.050891e-06,7.029263e-07,4.12108e-06,1.318754e-06,1.465696e-06,1.060158e-06,1.839776e-07,5.138716e-07,2.074156e-06,2.15022e-08,2.29664e-06,1.182622e-06,2.976374e-07,1.617683e-06,0,4.13014e-07,9.502015e-08,2.269561e-07,9.039463e-07,3.617196e-07,9.742379e-07,6.841838e-06,4.464057e-06,2.698783e-07,6.829561e-07,4.553181e-07,1.745189e-06,4.38452e-07,3.578637e-07,3.599516e-07,2.545593e-05,5.543039e-06,2.385337e-05,9.727083e-07,7.606533e-05,4.201942e-06,5.599704e-05,7.844634e-06,6.652458e-06,1.813653e-06,6.903625e-07,2.269625e-06,3.368609e-07,2.814109e-07,6.468288e-06,2.007617e-06,1.245923e-05,8.018132e-05,9.215975e-05,0.0002552142,0.002232569,3.133616e-05,2.949247e-06,1.849835e-06,3.337723e-06,4.729893e-06,8.161589e-07,1.01083e-06,3.939922e-06,1.505275e-06,3.219537e-05,7.77292e-05,9.967233e-05,3.222608e-05,0.0001140056,3.672799e-06,5.358733e-06,6.70307e-07,1.37641e-05,7.218946e-07,1.325694e-06,1.982472e-06,6.680491e-06,1.356872e-05,4.903812e-06,0.0001750753,3.015372e-05,0.0001014554,0.001827897,0.001987655,2.108258e-05,1.530032e-06,4.172871e-06,1.466984e-06,1.167791e-06,1.552677e-06,3.553042e-06,6.115425e-07
"Sharpea",8.033843e-07,3.881614e-07,7.148953e-08,2.188219e-07,0,0,0,1.233242e-06,4.563401e-07,2.026671e-06,1.043712e-07,1.747869e-07,4.022278e-07,3.933491e-07,1.090509e-06,7.581506e-07,1.412785e-06,0,5.24751e-07,5.29842e-07,5.349952e-08,9.273068e-08,0,0,6.130188e-07,9.467634e-08,4.188549e-08,0,1.432102e-07,5.673115e-06,8.358799e-07,2.835264e-06,3.890902e-08,8.792849e-06,2.18469e-07,5.150365e-06,1.132391e-07,7.617893e-07,6.841031e-08,0,3.572165e-07,0,0,1.677361e-07,0,1.363693e-07,1.339917e-07,1.170575e-07,0,1.023024e-06,4.346811e-07,0,7.898931e-08,5.255238e-08,4.448064e-07,1.877438e-07,1.737548e-07,7.416376e-08,2.306632e-08,1.213325e-07,1.169038e-07,5.910904e-07,0,8.425297e-07,6.853825e-08,0,1.223468e-07,2.197183e-07,0,1.744326e-07,4.301605e-06,8.652727e-08,2.226742e-07,1.17074e-07,0,0,0,0,8.864944e-08,2.538422e-07,1.379328e-07,1.053151e-06,1.588495e-06,0,0,6.382892e-07,2.848475e-07,4.873105e-07,0,1.264193e-06,3.179742e-07,5.624776e-08,3.406498e-08,0,1.244392e-06,0,8.778218e-07,0,5.169113e-07
"Shewanella",0,0,1.806051e-07,0,0,0,0,0,2.305696e-07,7.621033e-08,6.475655e-07,3.969458e-07,0,2.166257e-07,0,2.910528e-07,0,0,0,1.941069e-07,0,0,1.309263e-07,0,0,0,9.522485e-08,0,1.01319e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.688108e-06,0,0,0,0,8.917621e-07,0,0,0,0,0,0,0,0,7.403544e-07,0,0,0,0,1.734696e-07,0,0,0,0,0,0,0,0,0,1.201814e-06,3.672427e-06,0,1.533841e-07,0,1.434581e-08,4.579309e-08,0,0,5.537756e-07,2.013566e-07,0,0,0,0,3.220013e-07,0,3.537989e-07,0,0,0,9.977492e-08,0,0,0,0,0
"Shigella",0.0003977815,9.869765e-05,9.934301e-05,0.0001701273,8.810541e-07,3.240558e-06,0.0001510472,4.59167e-05,8.456086e-05,3.441389e-05,9.578306e-06,0.0006073095,0.0001093045,3.112223e-06,2.245723e-06,8.307345e-06,3.298514e-05,6.505113e-07,2.123424e-05,1.146878e-05,3.976956e-08,2.603244e-06,6.488385e-07,2.4377e-05,1.880604e-05,2.929619e-07,1.569551e-07,3.83721e-08,0,2.924893e-06,1.825449e-07,8.646403e-07,0.0006385079,0.0001364075,5.161197e-08,1.351913e-06,3.373029e-05,5.459537e-07,1.047657e-06,9.251211e-06,7.923814e-08,3.486661e-05,0.0005875639,0.0002089062,4.239531e-05,5.319073e-06,3.958833e-05,5.075341e-06,0.001547696,0.0001253941,0.0001201873,2.070225e-05,4.644864e-07,8.065134e-07,0,0.0001015897,7.450625e-05,2.613677e-05,0.000185217,1.132949e-05,6.458601e-06,0.0002693804,0.005142836,2.015899e-05,5.130507e-06,5.961877e-06,3.514999e-06,8.041089e-06,0,0.0001918438,2.321296e-06,8.808769e-06,0.000180138,0.002984541,6.179181e-05,0.01214951,3.18627e-05,9.927574e-06,9.7895e-07,0.001257384,1.683789e-06,1.902905e-06,1.501622e-05,0.0004435976,0.0005731819,0.000868797,0.0004970278,4.935434e-05,0.001164073,0.005727504,0.0001258383,0.003127107,6.061629e-06,9.978858e-06,4.284472e-06,4.891082e-05,2.862454e-06,0.001258018,3.584047e-06
"Shinella",1.212741e-07,1.445231e-06,7.010905e-06,4.092595e-06,4.805723e-07,4.319408e-06,6.334712e-07,1.503685e-06,1.195562e-06,1.429936e-07,1.366854e-07,7.962404e-08,6.614143e-08,1.662852e-07,1.357109e-06,3.592586e-06,3.141728e-06,2.218712e-06,7.988305e-07,2.497711e-06,8.603155e-08,3.043078e-07,3.381913e-06,3.35503e-07,1.115537e-07,7.496481e-07,5.202196e-08,8.335806e-07,0,0,7.528813e-08,2.361234e-08,1.032468e-07,0,8.766964e-08,0,4.418517e-07,5.587747e-07,1.247678e-06,3.50671e-08,4.94712e-07,0.0001420876,3.820264e-06,2.42494e-05,4.670506e-07,9.7173e-07,8.364611e-06,1.396536e-06,2.434759e-05,5.793012e-07,3.587865e-07,0,2.910608e-08,1.500565e-07,0,1.339326e-06,2.388609e-06,0.0001773469,2.938533e-06,1.119389e-06,4.331557e-05,2.703948e-05,1.280323e-06,1.137975e-06,4.570433e-07,1.224917e-06,1.789078e-07,2.96459e-08,1.794861e-07,9.341404e-07,0,1.829943e-05,3.369766e-06,1.356555e-06,5.365649e-06,0,1.425449e-06,1.011257e-06,6.859546e-07,7.59827e-07,4.6992e-08,1.575365e-07,0,0,6.412169e-06,3.037559e-05,1.699406e-05,4.028086e-05,7.669859e-06,7.172745e-06,8.886228e-06,1.977332e-06,1.057636e-06,3.734593e-06,1.576246e-07,1.056736e-07,1.697823e-07,5.905204e-07,4.970862e-07
"Shuttleworthia",8.559456e-06,1.10102e-06,0,4.527814e-06,0,0,0,2.418511e-06,3.970359e-06,2.029208e-06,3.605761e-07,3.807995e-07,1.083729e-06,3.327062e-06,3.932084e-06,3.64333e-06,4.119257e-06,0,9.642453e-07,2.192141e-06,0,1.538984e-07,2.288245e-07,3.80218e-08,2.958679e-07,6.532244e-08,1.76337e-07,8.08606e-08,2.948309e-07,2.994754e-06,6.239485e-07,4.771036e-07,2.993685e-08,1.438174e-06,4.383482e-08,2.450333e-06,2.806782e-08,3.375946e-07,0,2.089802e-08,4.830049e-08,0,7.336214e-08,1.634328e-07,3.651177e-08,0,1.034306e-07,1.330626e-07,1.323391e-07,3.420881e-06,1.460586e-06,4.02171e-07,1.982807e-07,2.577733e-07,1.444545e-07,7.930515e-07,3.052799e-07,2.980543e-07,1.712596e-07,0,3.738543e-07,4.657216e-07,2.040634e-06,3.147102e-06,5.862136e-07,7.474298e-08,1.696319e-07,7.03638e-07,8.775947e-08,2.854498e-06,9.080241e-07,1.06727e-07,4.612924e-07,3.840701e-08,0,0,2.178096e-06,2.181552e-07,1.131004e-07,1.420123e-06,2.243305e-07,8.882e-06,6.127902e-06,0,1.083402e-06,1.525357e-07,2.426309e-07,4.303485e-07,0,5.462934e-07,3.140366e-07,0,0,8.449449e-07,2.733946e-06,3.522453e-08,1.731633e-06,0,2.353481e-06
